epoch: 1, train_loss: 0.535468, train acc: 61.00833333333333, test loss: 0.234728, test acc: 85.86
epoch: 93, train_loss: 0.057370, train acc: 97.69166666666666, test loss: 0.083108, test acc: 94.78
epoch: 94, train_loss: 0.056955, train acc: 97.60833333333333, test loss: 0.084003, test acc: 94.7
epoch: 95, train_loss: 0.056830, train acc: 97.60833333333333, test loss: 0.082753, test acc: 94.83
epoch: 96, train_loss: 0.056996, train acc: 97.675, test loss: 0.082682, test acc: 94.8
epoch: 97, train_loss: 0.057862, train acc: 97.61666666666666, test loss: 0.083551, test acc: 94.8
epoch: 98, train_loss: 0.056865, train acc: 97.65833333333333, test loss: 0.082991, test acc: 94.85
epoch: 99, train_loss: 0.056611, train acc: 97.66666666666667, test loss: 0.084304, test acc: 94.77
epoch: 100, train_loss: 0.056776, train acc: 97.7, test loss: 0.083718, test acc: 94.85
epoch: 101, train_loss: 0.053719, train acc: 97.925, test loss: 0.081875, test acc: 94.95
epoch: 102, train_loss: 0.053090, train acc: 97.96666666666667, test loss: 0.081856, test acc: 94.93
epoch: 103, train_loss: 0.052994, train acc: 97.98333333333333, test loss: 0.081815, test acc: 94.89
epoch: 104, train_loss: 0.052969, train acc: 97.95833333333333, test loss: 0.081791, test acc: 94.87
epoch: 105, train_loss: 0.052942, train acc: 97.98333333333333, test loss: 0.081865, test acc: 94.88
epoch: 106, train_loss: 0.052989, train acc: 97.95833333333333, test loss: 0.081799, test acc: 94.91
epoch: 107, train_loss: 0.052917, train acc: 97.98333333333333, test loss: 0.081950, test acc: 94.83
epoch: 108, train_loss: 0.052999, train acc: 97.99166666666666, test loss: 0.081772, test acc: 94.84
epoch: 109, train_loss: 0.052929, train acc: 97.96666666666667, test loss: 0.081811, test acc: 94.93
epoch: 110, train_loss: 0.052939, train acc: 98.00833333333334, test loss: 0.082031, test acc: 94.82
epoch: 111, train_loss: 0.052944, train acc: 97.96666666666667, test loss: 0.081735, test acc: 94.9
epoch: 112, train_loss: 0.052954, train acc: 97.91666666666667, test loss: 0.081841, test acc: 94.82
epoch: 113, train_loss: 0.052885, train acc: 97.98333333333333, test loss: 0.081806, test acc: 94.81
epoch: 114, train_loss: 0.052982, train acc: 97.95833333333333, test loss: 0.081873, test acc: 94.88
epoch: 115, train_loss: 0.052952, train acc: 97.96666666666667, test loss: 0.081799, test acc: 94.88
epoch: 116, train_loss: 0.052959, train acc: 97.925, test loss: 0.081850, test acc: 94.87
epoch: 117, train_loss: 0.052938, train acc: 97.93333333333334, test loss: 0.081949, test acc: 94.86
epoch: 118, train_loss: 0.052928, train acc: 97.975, test loss: 0.081861, test acc: 94.86
epoch: 119, train_loss: 0.052901, train acc: 97.975, test loss: 0.081903, test acc: 94.85
epoch: 120, train_loss: 0.052928, train acc: 97.99166666666666, test loss: 0.081861, test acc: 94.84
epoch: 121, train_loss: 0.052924, train acc: 97.95, test loss: 0.081874, test acc: 94.81
epoch: 122, train_loss: 0.052932, train acc: 97.98333333333333, test loss: 0.081899, test acc: 94.9
epoch: 123, train_loss: 0.052931, train acc: 97.975, test loss: 0.081865, test acc: 94.9
epoch: 124, train_loss: 0.052971, train acc: 97.93333333333334, test loss: 0.081912, test acc: 94.87
epoch: 125, train_loss: 0.052842, train acc: 97.96666666666667, test loss: 0.081873, test acc: 94.87
epoch: 126, train_loss: 0.052959, train acc: 97.96666666666667, test loss: 0.081904, test acc: 94.86
epoch: 127, train_loss: 0.052935, train acc: 97.99166666666666, test loss: 0.082008, test acc: 94.88
epoch: 128, train_loss: 0.052886, train acc: 97.99166666666666, test loss: 0.081879, test acc: 94.86
epoch: 129, train_loss: 0.052846, train acc: 97.98333333333333, test loss: 0.081884, test acc: 94.82
epoch: 130, train_loss: 0.052950, train acc: 97.975, test loss: 0.081973, test acc: 94.86
epoch: 131, train_loss: 0.052922, train acc: 98.00833333333334, test loss: 0.081842, test acc: 94.89
epoch: 132, train_loss: 0.052917, train acc: 97.98333333333333, test loss: 0.081813, test acc: 94.86
epoch: 133, train_loss: 0.052865, train acc: 98.0, test loss: 0.081899, test acc: 94.88
epoch: 134, train_loss: 0.052962, train acc: 97.95833333333333, test loss: 0.081863, test acc: 94.88
epoch: 135, train_loss: 0.052907, train acc: 97.975, test loss: 0.081905, test acc: 94.85
epoch: 136, train_loss: 0.052930, train acc: 97.98333333333333, test loss: 0.081848, test acc: 94.87
epoch: 137, train_loss: 0.052908, train acc: 98.0, test loss: 0.081847, test acc: 94.9
epoch: 138, train_loss: 0.052890, train acc: 97.96666666666667, test loss: 0.081897, test acc: 94.88
epoch: 139, train_loss: 0.052866, train acc: 98.0, test loss: 0.081869, test acc: 94.91
epoch: 140, train_loss: 0.052853, train acc: 97.98333333333333, test loss: 0.081909, test acc: 94.86
epoch: 141, train_loss: 0.052895, train acc: 97.98333333333333, test loss: 0.081832, test acc: 94.88
epoch: 142, train_loss: 0.052896, train acc: 97.975, test loss: 0.081874, test acc: 94.84
epoch: 143, train_loss: 0.052933, train acc: 97.95833333333333, test loss: 0.082095, test acc: 94.83
epoch: 144, train_loss: 0.052872, train acc: 97.96666666666667, test loss: 0.081948, test acc: 94.87
epoch: 145, train_loss: 0.052913, train acc: 97.98333333333333, test loss: 0.081867, test acc: 94.9
epoch: 146, train_loss: 0.052854, train acc: 97.98333333333333, test loss: 0.081803, test acc: 94.85
epoch: 147, train_loss: 0.052872, train acc: 97.98333333333333, test loss: 0.081972, test acc: 94.81
epoch: 148, train_loss: 0.052906, train acc: 97.99166666666666, test loss: 0.081910, test acc: 94.89
epoch: 149, train_loss: 0.052825, train acc: 98.0, test loss: 0.081903, test acc: 94.92
epoch: 150, train_loss: 0.052842, train acc: 98.01666666666667, test loss: 0.081863, test acc: 94.88
epoch: 151, train_loss: 0.052869, train acc: 97.975, test loss: 0.081962, test acc: 94.81
epoch: 152, train_loss: 0.052820, train acc: 97.95833333333333, test loss: 0.081897, test acc: 94.89
epoch: 153, train_loss: 0.052832, train acc: 97.95833333333333, test loss: 0.081920, test acc: 94.87
epoch: 154, train_loss: 0.052806, train acc: 98.025, test loss: 0.081823, test acc: 94.92
epoch: 155, train_loss: 0.052766, train acc: 98.01666666666667, test loss: 0.082062, test acc: 94.85
epoch: 156, train_loss: 0.052846, train acc: 98.0, test loss: 0.081914, test acc: 94.85
epoch: 157, train_loss: 0.052814, train acc: 97.98333333333333, test loss: 0.081882, test acc: 94.85
epoch: 158, train_loss: 0.052821, train acc: 98.0, test loss: 0.081929, test acc: 94.83
epoch: 159, train_loss: 0.052819, train acc: 97.99166666666666, test loss: 0.081885, test acc: 94.91
epoch: 160, train_loss: 0.052791, train acc: 98.00833333333334, test loss: 0.081848, test acc: 94.86
epoch: 161, train_loss: 0.052805, train acc: 97.94166666666666, test loss: 0.082105, test acc: 94.85
epoch: 162, train_loss: 0.052768, train acc: 97.99166666666666, test loss: 0.081945, test acc: 94.87
epoch: 163, train_loss: 0.052791, train acc: 98.0, test loss: 0.082021, test acc: 94.81
epoch: 164, train_loss: 0.052790, train acc: 98.0, test loss: 0.081841, test acc: 94.85
epoch: 165, train_loss: 0.052756, train acc: 97.98333333333333, test loss: 0.081882, test acc: 94.89
epoch: 166, train_loss: 0.052784, train acc: 97.96666666666667, test loss: 0.081917, test acc: 94.86
epoch: 167, train_loss: 0.052771, train acc: 97.98333333333333, test loss: 0.081911, test acc: 94.87
epoch: 168, train_loss: 0.052786, train acc: 98.00833333333334, test loss: 0.081898, test acc: 94.83
epoch: 169, train_loss: 0.052781, train acc: 97.98333333333333, test loss: 0.081875, test acc: 94.8
epoch: 170, train_loss: 0.052772, train acc: 98.0, test loss: 0.081830, test acc: 94.89
epoch: 171, train_loss: 0.052794, train acc: 97.95833333333333, test loss: 0.081831, test acc: 94.87
epoch: 172, train_loss: 0.052700, train acc: 98.03333333333333, test loss: 0.081929, test acc: 94.9
epoch: 173, train_loss: 0.052748, train acc: 98.01666666666667, test loss: 0.081770, test acc: 94.87
epoch: 174, train_loss: 0.052702, train acc: 98.025, test loss: 0.081845, test acc: 94.88
epoch: 175, train_loss: 0.052706, train acc: 98.0, test loss: 0.081772, test acc: 94.86
epoch: 176, train_loss: 0.052721, train acc: 98.0, test loss: 0.081671, test acc: 94.88
epoch: 177, train_loss: 0.052755, train acc: 97.99166666666666, test loss: 0.081860, test acc: 94.87
epoch: 178, train_loss: 0.052762, train acc: 97.98333333333333, test loss: 0.081722, test acc: 94.83
epoch: 179, train_loss: 0.052725, train acc: 98.04166666666667, test loss: 0.081696, test acc: 94.88
epoch: 180, train_loss: 0.052670, train acc: 98.03333333333333, test loss: 0.082059, test acc: 94.9
epoch: 181, train_loss: 0.052786, train acc: 97.98333333333333, test loss: 0.081797, test acc: 94.85
epoch: 182, train_loss: 0.052682, train acc: 98.00833333333334, test loss: 0.081856, test acc: 94.86
epoch: 183, train_loss: 0.052726, train acc: 98.00833333333334, test loss: 0.081886, test acc: 94.82
epoch: 184, train_loss: 0.052723, train acc: 98.04166666666667, test loss: 0.081683, test acc: 94.92
epoch: 185, train_loss: 0.052683, train acc: 98.00833333333334, test loss: 0.081730, test acc: 94.85
epoch: 186, train_loss: 0.052641, train acc: 98.0, test loss: 0.081815, test acc: 94.85
epoch: 187, train_loss: 0.052690, train acc: 98.03333333333333, test loss: 0.081908, test acc: 94.87
epoch: 188, train_loss: 0.052693, train acc: 98.00833333333334, test loss: 0.081857, test acc: 94.83
epoch: 189, train_loss: 0.052680, train acc: 97.99166666666666, test loss: 0.081909, test acc: 94.88
epoch: 190, train_loss: 0.052704, train acc: 98.025, test loss: 0.081783, test acc: 94.84
epoch: 191, train_loss: 0.052686, train acc: 98.01666666666667, test loss: 0.081862, test acc: 94.87
epoch: 192, train_loss: 0.052687, train acc: 97.98333333333333, test loss: 0.081800, test acc: 94.83
epoch: 193, train_loss: 0.052623, train acc: 98.01666666666667, test loss: 0.081827, test acc: 94.87
epoch: 194, train_loss: 0.052640, train acc: 98.03333333333333, test loss: 0.081718, test acc: 94.87
epoch: 195, train_loss: 0.052624, train acc: 98.0, test loss: 0.081752, test acc: 94.88
epoch: 196, train_loss: 0.052651, train acc: 98.03333333333333, test loss: 0.081787, test acc: 94.87
epoch: 197, train_loss: 0.052617, train acc: 97.98333333333333, test loss: 0.081848, test acc: 94.88
epoch: 198, train_loss: 0.052587, train acc: 98.05833333333334, test loss: 0.081843, test acc: 94.9
epoch: 199, train_loss: 0.052650, train acc: 97.99166666666666, test loss: 0.081827, test acc: 94.89
epoch: 200, train_loss: 0.052552, train acc: 98.01666666666667, test loss: 0.081949, test acc: 94.9
trial: 0, train_loss: 0.052552, train acc: 98.01666666666667, test loss: 0.081949, test acc: 94.9, bias2: 0.08194936066865921, variance: -0.0
epoch: 1, train_loss: 0.559942, train acc: 59.641666666666666, test loss: 0.281619, test acc: 81.24
epoch: 2, train_loss: 0.233534, train acc: 85.13333333333334, test loss: 0.179995, test acc: 89.03
epoch: 3, train_loss: 0.164556, train acc: 89.80833333333334, test loss: 0.150589, test acc: 90.17
epoch: 4, train_loss: 0.144715, train acc: 91.2, test loss: 0.140246, test acc: 91.29
epoch: 5, train_loss: 0.133044, train acc: 91.80833333333334, test loss: 0.132410, test acc: 91.49
epoch: 6, train_loss: 0.126018, train acc: 92.35, test loss: 0.129954, test acc: 91.63
epoch: 7, train_loss: 0.119119, train acc: 92.925, test loss: 0.126492, test acc: 91.92
epoch: 8, train_loss: 0.114453, train acc: 93.25, test loss: 0.125629, test acc: 91.94
epoch: 9, train_loss: 0.110030, train acc: 93.63333333333334, test loss: 0.121642, test acc: 92.42
epoch: 10, train_loss: 0.107241, train acc: 93.6, test loss: 0.121506, test acc: 92.26
epoch: 11, train_loss: 0.104227, train acc: 93.925, test loss: 0.117997, test acc: 92.42
epoch: 12, train_loss: 0.099899, train acc: 94.20833333333333, test loss: 0.118790, test acc: 92.48
epoch: 13, train_loss: 0.098960, train acc: 94.375, test loss: 0.113003, test acc: 92.86
epoch: 14, train_loss: 0.094857, train acc: 94.63333333333334, test loss: 0.112784, test acc: 93.05
epoch: 15, train_loss: 0.093549, train acc: 94.69166666666666, test loss: 0.113366, test acc: 92.91
epoch: 16, train_loss: 0.091410, train acc: 94.91666666666667, test loss: 0.112139, test acc: 92.88
epoch: 17, train_loss: 0.089263, train acc: 95.14166666666667, test loss: 0.111132, test acc: 93.0
epoch: 18, train_loss: 0.087591, train acc: 95.18333333333334, test loss: 0.109698, test acc: 93.13
epoch: 19, train_loss: 0.086179, train acc: 95.39166666666667, test loss: 0.108146, test acc: 93.23
epoch: 20, train_loss: 0.085248, train acc: 95.30833333333334, test loss: 0.107134, test acc: 93.31
epoch: 21, train_loss: 0.083201, train acc: 95.6, test loss: 0.107710, test acc: 93.2
epoch: 22, train_loss: 0.082572, train acc: 95.73333333333333, test loss: 0.105175, test acc: 93.37
epoch: 23, train_loss: 0.080873, train acc: 95.73333333333333, test loss: 0.106008, test acc: 93.36
epoch: 24, train_loss: 0.079470, train acc: 95.96666666666667, test loss: 0.104289, test acc: 93.38
epoch: 25, train_loss: 0.078771, train acc: 95.875, test loss: 0.104255, test acc: 93.55
epoch: 26, train_loss: 0.078149, train acc: 96.0, test loss: 0.104245, test acc: 93.32
epoch: 27, train_loss: 0.076617, train acc: 96.175, test loss: 0.101047, test acc: 93.74
epoch: 28, train_loss: 0.076581, train acc: 96.20833333333333, test loss: 0.101392, test acc: 93.64
epoch: 29, train_loss: 0.074758, train acc: 96.2, test loss: 0.104519, test acc: 93.53
epoch: 30, train_loss: 0.074186, train acc: 96.29166666666667, test loss: 0.101099, test acc: 93.7
epoch: 31, train_loss: 0.073659, train acc: 96.35, test loss: 0.102464, test acc: 93.48
epoch: 32, train_loss: 0.072979, train acc: 96.4, test loss: 0.099476, test acc: 93.81
epoch: 33, train_loss: 0.072990, train acc: 96.38333333333334, test loss: 0.103244, test acc: 93.56
epoch: 34, train_loss: 0.071790, train acc: 96.46666666666667, test loss: 0.098850, test acc: 93.81
epoch: 35, train_loss: 0.071074, train acc: 96.46666666666667, test loss: 0.098285, test acc: 93.87
epoch: 36, train_loss: 0.070550, train acc: 96.55833333333334, test loss: 0.097323, test acc: 93.87
epoch: 37, train_loss: 0.070310, train acc: 96.51666666666667, test loss: 0.100181, test acc: 93.89
epoch: 38, train_loss: 0.069561, train acc: 96.7, test loss: 0.097697, test acc: 93.84
epoch: 39, train_loss: 0.068491, train acc: 96.69166666666666, test loss: 0.097165, test acc: 93.9
epoch: 40, train_loss: 0.068445, train acc: 96.74166666666666, test loss: 0.097256, test acc: 93.9
epoch: 41, train_loss: 0.068116, train acc: 96.83333333333333, test loss: 0.094873, test acc: 94.14
epoch: 42, train_loss: 0.067396, train acc: 96.76666666666667, test loss: 0.097275, test acc: 93.99
epoch: 43, train_loss: 0.067760, train acc: 96.74166666666666, test loss: 0.096715, test acc: 94.0
epoch: 44, train_loss: 0.067369, train acc: 96.78333333333333, test loss: 0.095502, test acc: 94.14
epoch: 45, train_loss: 0.066380, train acc: 96.91666666666667, test loss: 0.095240, test acc: 94.07
epoch: 46, train_loss: 0.066355, train acc: 96.80833333333334, test loss: 0.093558, test acc: 94.33
epoch: 47, train_loss: 0.065712, train acc: 96.99166666666666, test loss: 0.094706, test acc: 94.21
epoch: 48, train_loss: 0.065733, train acc: 97.0, test loss: 0.095789, test acc: 94.01
epoch: 49, train_loss: 0.065428, train acc: 96.90833333333333, test loss: 0.093860, test acc: 94.23
epoch: 50, train_loss: 0.064637, train acc: 97.04166666666667, test loss: 0.095650, test acc: 94.1
epoch: 51, train_loss: 0.064123, train acc: 97.025, test loss: 0.093518, test acc: 94.06
epoch: 52, train_loss: 0.064008, train acc: 97.10833333333333, test loss: 0.095217, test acc: 94.18
epoch: 53, train_loss: 0.063919, train acc: 96.99166666666666, test loss: 0.092926, test acc: 94.38
epoch: 54, train_loss: 0.064378, train acc: 97.00833333333334, test loss: 0.093597, test acc: 94.4
epoch: 55, train_loss: 0.063331, train acc: 97.1, test loss: 0.092829, test acc: 94.31
epoch: 56, train_loss: 0.064484, train acc: 96.98333333333333, test loss: 0.092618, test acc: 94.47
epoch: 57, train_loss: 0.062534, train acc: 97.16666666666667, test loss: 0.095152, test acc: 94.15
epoch: 58, train_loss: 0.062673, train acc: 97.03333333333333, test loss: 0.092396, test acc: 94.36
epoch: 59, train_loss: 0.061827, train acc: 97.28333333333333, test loss: 0.092688, test acc: 94.27
epoch: 60, train_loss: 0.061814, train acc: 97.18333333333334, test loss: 0.093254, test acc: 94.19
epoch: 61, train_loss: 0.062118, train acc: 97.16666666666667, test loss: 0.091464, test acc: 94.49
epoch: 62, train_loss: 0.061868, train acc: 97.20833333333333, test loss: 0.091604, test acc: 94.48
epoch: 63, train_loss: 0.061293, train acc: 97.225, test loss: 0.091409, test acc: 94.39
epoch: 64, train_loss: 0.061168, train acc: 97.23333333333333, test loss: 0.092487, test acc: 94.31
epoch: 65, train_loss: 0.060867, train acc: 97.21666666666667, test loss: 0.090329, test acc: 94.52
epoch: 66, train_loss: 0.061189, train acc: 97.26666666666667, test loss: 0.091180, test acc: 94.49
epoch: 67, train_loss: 0.060309, train acc: 97.29166666666667, test loss: 0.090194, test acc: 94.47
epoch: 68, train_loss: 0.059849, train acc: 97.4, test loss: 0.093097, test acc: 94.32
epoch: 69, train_loss: 0.059977, train acc: 97.3, test loss: 0.089493, test acc: 94.52
epoch: 70, train_loss: 0.059431, train acc: 97.34166666666667, test loss: 0.091016, test acc: 94.49
epoch: 71, train_loss: 0.059678, train acc: 97.38333333333334, test loss: 0.089576, test acc: 94.7
epoch: 72, train_loss: 0.059191, train acc: 97.39166666666667, test loss: 0.090574, test acc: 94.46
epoch: 73, train_loss: 0.059042, train acc: 97.41666666666667, test loss: 0.089562, test acc: 94.55
epoch: 74, train_loss: 0.058964, train acc: 97.35, test loss: 0.089584, test acc: 94.56
epoch: 75, train_loss: 0.059123, train acc: 97.43333333333334, test loss: 0.089485, test acc: 94.65
epoch: 76, train_loss: 0.058719, train acc: 97.44166666666666, test loss: 0.089288, test acc: 94.64
epoch: 77, train_loss: 0.059197, train acc: 97.49166666666666, test loss: 0.089145, test acc: 94.68
epoch: 78, train_loss: 0.057971, train acc: 97.475, test loss: 0.089117, test acc: 94.76
epoch: 79, train_loss: 0.058622, train acc: 97.425, test loss: 0.089888, test acc: 94.55
epoch: 80, train_loss: 0.058510, train acc: 97.40833333333333, test loss: 0.088045, test acc: 94.76
epoch: 81, train_loss: 0.057827, train acc: 97.53333333333333, test loss: 0.089059, test acc: 94.67
epoch: 82, train_loss: 0.057890, train acc: 97.625, test loss: 0.088393, test acc: 94.76
epoch: 83, train_loss: 0.057457, train acc: 97.6, test loss: 0.088051, test acc: 94.69
epoch: 84, train_loss: 0.058060, train acc: 97.475, test loss: 0.089480, test acc: 94.5
