epoch: 1, train_loss: 0.504007, train acc: 65.99166666666666, test loss: 0.207574, test acc: 87.58
epoch: 24, train_loss: 0.059687, train acc: 97.36666666666666, test loss: 0.086590, test acc: 94.76
epoch: 25, train_loss: 0.059189, train acc: 97.34166666666667, test loss: 0.087369, test acc: 94.62
epoch: 26, train_loss: 0.057620, train acc: 97.45833333333333, test loss: 0.085465, test acc: 94.86
epoch: 27, train_loss: 0.057355, train acc: 97.475, test loss: 0.084610, test acc: 94.91
epoch: 28, train_loss: 0.056002, train acc: 97.7, test loss: 0.083934, test acc: 94.92
epoch: 29, train_loss: 0.055456, train acc: 97.625, test loss: 0.084726, test acc: 95.03
epoch: 30, train_loss: 0.054670, train acc: 97.65833333333333, test loss: 0.084386, test acc: 94.8
epoch: 31, train_loss: 0.053813, train acc: 97.85, test loss: 0.083434, test acc: 95.04
epoch: 32, train_loss: 0.053086, train acc: 97.875, test loss: 0.082926, test acc: 94.91
epoch: 33, train_loss: 0.052658, train acc: 97.825, test loss: 0.081251, test acc: 95.13
epoch: 34, train_loss: 0.051896, train acc: 97.90833333333333, test loss: 0.081179, test acc: 95.15
epoch: 35, train_loss: 0.051536, train acc: 97.9, test loss: 0.079630, test acc: 95.28
epoch: 36, train_loss: 0.051033, train acc: 98.00833333333334, test loss: 0.079952, test acc: 95.04
epoch: 37, train_loss: 0.050442, train acc: 98.01666666666667, test loss: 0.079645, test acc: 95.21
epoch: 38, train_loss: 0.050071, train acc: 98.175, test loss: 0.079196, test acc: 95.24
epoch: 39, train_loss: 0.049701, train acc: 98.05833333333334, test loss: 0.079247, test acc: 95.18
epoch: 40, train_loss: 0.049268, train acc: 98.075, test loss: 0.078628, test acc: 95.24
epoch: 41, train_loss: 0.048851, train acc: 98.14166666666667, test loss: 0.077841, test acc: 95.36
epoch: 42, train_loss: 0.048583, train acc: 98.2, test loss: 0.076871, test acc: 95.44
epoch: 43, train_loss: 0.048482, train acc: 98.13333333333334, test loss: 0.077535, test acc: 95.33
epoch: 44, train_loss: 0.047695, train acc: 98.15833333333333, test loss: 0.077384, test acc: 95.45
epoch: 45, train_loss: 0.047351, train acc: 98.15833333333333, test loss: 0.076976, test acc: 95.38
epoch: 46, train_loss: 0.047033, train acc: 98.35, test loss: 0.076634, test acc: 95.41
epoch: 47, train_loss: 0.047177, train acc: 98.31666666666666, test loss: 0.076953, test acc: 95.4
epoch: 48, train_loss: 0.046671, train acc: 98.33333333333333, test loss: 0.075629, test acc: 95.6
epoch: 49, train_loss: 0.046612, train acc: 98.28333333333333, test loss: 0.077382, test acc: 95.28
epoch: 50, train_loss: 0.046574, train acc: 98.225, test loss: 0.075927, test acc: 95.52
epoch: 51, train_loss: 0.046150, train acc: 98.35833333333333, test loss: 0.076027, test acc: 95.44
epoch: 52, train_loss: 0.045680, train acc: 98.35833333333333, test loss: 0.076503, test acc: 95.44
epoch: 53, train_loss: 0.045887, train acc: 98.38333333333334, test loss: 0.076074, test acc: 95.56
epoch: 54, train_loss: 0.045559, train acc: 98.40833333333333, test loss: 0.075679, test acc: 95.5
epoch: 55, train_loss: 0.045318, train acc: 98.44166666666666, test loss: 0.075290, test acc: 95.48
epoch: 56, train_loss: 0.045207, train acc: 98.375, test loss: 0.076564, test acc: 95.41
epoch: 57, train_loss: 0.045322, train acc: 98.40833333333333, test loss: 0.074516, test acc: 95.6
epoch: 58, train_loss: 0.044760, train acc: 98.46666666666667, test loss: 0.074309, test acc: 95.67
epoch: 59, train_loss: 0.044624, train acc: 98.44166666666666, test loss: 0.074780, test acc: 95.58
epoch: 60, train_loss: 0.044698, train acc: 98.4, test loss: 0.075437, test acc: 95.57
epoch: 61, train_loss: 0.044045, train acc: 98.46666666666667, test loss: 0.074914, test acc: 95.51
epoch: 62, train_loss: 0.044398, train acc: 98.475, test loss: 0.074245, test acc: 95.66
epoch: 63, train_loss: 0.043928, train acc: 98.50833333333334, test loss: 0.074801, test acc: 95.51
epoch: 64, train_loss: 0.043838, train acc: 98.5, test loss: 0.074693, test acc: 95.53
epoch: 65, train_loss: 0.043440, train acc: 98.56666666666666, test loss: 0.074098, test acc: 95.56
epoch: 66, train_loss: 0.043320, train acc: 98.53333333333333, test loss: 0.073683, test acc: 95.62
epoch: 67, train_loss: 0.043552, train acc: 98.51666666666667, test loss: 0.073819, test acc: 95.68
epoch: 68, train_loss: 0.043467, train acc: 98.58333333333333, test loss: 0.073691, test acc: 95.71
epoch: 69, train_loss: 0.043065, train acc: 98.55833333333334, test loss: 0.073786, test acc: 95.68
epoch: 70, train_loss: 0.043313, train acc: 98.56666666666666, test loss: 0.073232, test acc: 95.64
epoch: 71, train_loss: 0.043012, train acc: 98.625, test loss: 0.072517, test acc: 95.72
epoch: 72, train_loss: 0.043117, train acc: 98.65833333333333, test loss: 0.074513, test acc: 95.66
epoch: 73, train_loss: 0.043168, train acc: 98.59166666666667, test loss: 0.073653, test acc: 95.7
epoch: 74, train_loss: 0.042760, train acc: 98.53333333333333, test loss: 0.072324, test acc: 95.76
epoch: 75, train_loss: 0.042828, train acc: 98.575, test loss: 0.072793, test acc: 95.71
epoch: 76, train_loss: 0.042273, train acc: 98.64166666666667, test loss: 0.072667, test acc: 95.71
epoch: 77, train_loss: 0.042505, train acc: 98.575, test loss: 0.073556, test acc: 95.68
epoch: 78, train_loss: 0.042634, train acc: 98.55, test loss: 0.073025, test acc: 95.75
epoch: 79, train_loss: 0.042265, train acc: 98.575, test loss: 0.072974, test acc: 95.6
epoch: 80, train_loss: 0.042189, train acc: 98.61666666666666, test loss: 0.072804, test acc: 95.75
epoch: 81, train_loss: 0.042157, train acc: 98.59166666666667, test loss: 0.072105, test acc: 95.72
epoch: 82, train_loss: 0.041903, train acc: 98.625, test loss: 0.072560, test acc: 95.7
epoch: 83, train_loss: 0.041818, train acc: 98.625, test loss: 0.073022, test acc: 95.7
epoch: 84, train_loss: 0.041902, train acc: 98.63333333333334, test loss: 0.072119, test acc: 95.71
epoch: 85, train_loss: 0.041743, train acc: 98.625, test loss: 0.072284, test acc: 95.76
epoch: 86, train_loss: 0.041641, train acc: 98.68333333333334, test loss: 0.071866, test acc: 95.83
epoch: 87, train_loss: 0.041955, train acc: 98.60833333333333, test loss: 0.071894, test acc: 95.87
epoch: 88, train_loss: 0.041667, train acc: 98.625, test loss: 0.071954, test acc: 95.83
epoch: 89, train_loss: 0.041611, train acc: 98.725, test loss: 0.072528, test acc: 95.8
epoch: 90, train_loss: 0.041395, train acc: 98.63333333333334, test loss: 0.071720, test acc: 95.79
epoch: 91, train_loss: 0.041403, train acc: 98.63333333333334, test loss: 0.071884, test acc: 95.89
epoch: 92, train_loss: 0.041387, train acc: 98.65, test loss: 0.071710, test acc: 95.76
epoch: 93, train_loss: 0.041608, train acc: 98.63333333333334, test loss: 0.073323, test acc: 95.72
epoch: 94, train_loss: 0.041034, train acc: 98.7, test loss: 0.071315, test acc: 95.83
epoch: 95, train_loss: 0.041372, train acc: 98.66666666666667, test loss: 0.072658, test acc: 95.73
epoch: 96, train_loss: 0.041405, train acc: 98.68333333333334, test loss: 0.072204, test acc: 95.92
epoch: 97, train_loss: 0.041000, train acc: 98.66666666666667, test loss: 0.073277, test acc: 95.69
epoch: 98, train_loss: 0.041130, train acc: 98.65, test loss: 0.071379, test acc: 95.86
epoch: 99, train_loss: 0.040701, train acc: 98.74166666666666, test loss: 0.070860, test acc: 95.94
epoch: 100, train_loss: 0.040871, train acc: 98.68333333333334, test loss: 0.070905, test acc: 95.88
epoch: 101, train_loss: 0.038702, train acc: 98.80833333333334, test loss: 0.070607, test acc: 95.88
epoch: 102, train_loss: 0.038342, train acc: 98.85, test loss: 0.070809, test acc: 95.88
epoch: 103, train_loss: 0.038320, train acc: 98.85, test loss: 0.070682, test acc: 95.89
epoch: 104, train_loss: 0.038293, train acc: 98.85, test loss: 0.070763, test acc: 95.92
epoch: 105, train_loss: 0.038258, train acc: 98.88333333333334, test loss: 0.070933, test acc: 95.85
epoch: 106, train_loss: 0.038270, train acc: 98.84166666666667, test loss: 0.070631, test acc: 95.89
epoch: 107, train_loss: 0.038274, train acc: 98.84166666666667, test loss: 0.070702, test acc: 95.95
epoch: 108, train_loss: 0.038302, train acc: 98.85833333333333, test loss: 0.070700, test acc: 95.96
epoch: 109, train_loss: 0.038261, train acc: 98.875, test loss: 0.070949, test acc: 95.88
epoch: 110, train_loss: 0.038303, train acc: 98.85, test loss: 0.070906, test acc: 95.9
epoch: 111, train_loss: 0.038311, train acc: 98.83333333333333, test loss: 0.070758, test acc: 95.93
epoch: 112, train_loss: 0.038293, train acc: 98.85, test loss: 0.070810, test acc: 95.93
epoch: 113, train_loss: 0.038298, train acc: 98.875, test loss: 0.070904, test acc: 95.9
epoch: 114, train_loss: 0.038294, train acc: 98.85, test loss: 0.070864, test acc: 95.91
epoch: 115, train_loss: 0.038339, train acc: 98.86666666666666, test loss: 0.070792, test acc: 95.92
epoch: 116, train_loss: 0.038350, train acc: 98.85833333333333, test loss: 0.070891, test acc: 95.91
epoch: 117, train_loss: 0.038349, train acc: 98.86666666666666, test loss: 0.070876, test acc: 95.91
epoch: 118, train_loss: 0.038320, train acc: 98.85833333333333, test loss: 0.070936, test acc: 95.91
epoch: 119, train_loss: 0.038333, train acc: 98.86666666666666, test loss: 0.070902, test acc: 95.9
epoch: 120, train_loss: 0.038340, train acc: 98.86666666666666, test loss: 0.070839, test acc: 95.91
epoch: 121, train_loss: 0.038359, train acc: 98.85833333333333, test loss: 0.070872, test acc: 95.93
epoch: 122, train_loss: 0.038323, train acc: 98.83333333333333, test loss: 0.070768, test acc: 95.95
epoch: 123, train_loss: 0.038358, train acc: 98.89166666666667, test loss: 0.070943, test acc: 95.9
epoch: 124, train_loss: 0.038344, train acc: 98.875, test loss: 0.070918, test acc: 95.94
epoch: 125, train_loss: 0.038340, train acc: 98.875, test loss: 0.070955, test acc: 95.92
epoch: 126, train_loss: 0.038371, train acc: 98.85, test loss: 0.070904, test acc: 95.85
epoch: 127, train_loss: 0.038358, train acc: 98.85833333333333, test loss: 0.070971, test acc: 95.91
epoch: 128, train_loss: 0.038308, train acc: 98.875, test loss: 0.070811, test acc: 95.93
epoch: 129, train_loss: 0.038379, train acc: 98.875, test loss: 0.070858, test acc: 95.92
epoch: 130, train_loss: 0.038353, train acc: 98.89166666666667, test loss: 0.070922, test acc: 95.91
epoch: 131, train_loss: 0.038343, train acc: 98.85833333333333, test loss: 0.070737, test acc: 95.9
epoch: 132, train_loss: 0.038342, train acc: 98.875, test loss: 0.071013, test acc: 95.88
epoch: 133, train_loss: 0.038353, train acc: 98.86666666666666, test loss: 0.071079, test acc: 95.91
epoch: 134, train_loss: 0.038383, train acc: 98.875, test loss: 0.071056, test acc: 95.94
epoch: 135, train_loss: 0.038382, train acc: 98.89166666666667, test loss: 0.070898, test acc: 95.91
epoch: 136, train_loss: 0.038347, train acc: 98.875, test loss: 0.070860, test acc: 95.92
epoch: 137, train_loss: 0.038370, train acc: 98.85, test loss: 0.071050, test acc: 95.92
epoch: 138, train_loss: 0.038352, train acc: 98.85833333333333, test loss: 0.071031, test acc: 95.87
epoch: 139, train_loss: 0.038383, train acc: 98.86666666666666, test loss: 0.071033, test acc: 95.9
epoch: 140, train_loss: 0.038361, train acc: 98.875, test loss: 0.071005, test acc: 95.88
epoch: 141, train_loss: 0.038357, train acc: 98.83333333333333, test loss: 0.070999, test acc: 95.92
epoch: 142, train_loss: 0.038338, train acc: 98.89166666666667, test loss: 0.071130, test acc: 95.89
epoch: 143, train_loss: 0.038445, train acc: 98.85, test loss: 0.071144, test acc: 95.88
epoch: 144, train_loss: 0.038372, train acc: 98.85833333333333, test loss: 0.071073, test acc: 95.87
epoch: 145, train_loss: 0.038382, train acc: 98.875, test loss: 0.070969, test acc: 95.88
epoch: 146, train_loss: 0.038370, train acc: 98.88333333333334, test loss: 0.070906, test acc: 95.9
epoch: 147, train_loss: 0.038351, train acc: 98.86666666666666, test loss: 0.070916, test acc: 95.91
epoch: 148, train_loss: 0.038339, train acc: 98.86666666666666, test loss: 0.070884, test acc: 95.88
epoch: 149, train_loss: 0.038358, train acc: 98.85833333333333, test loss: 0.070896, test acc: 95.88
epoch: 150, train_loss: 0.038407, train acc: 98.88333333333334, test loss: 0.070868, test acc: 95.88
epoch: 151, train_loss: 0.038386, train acc: 98.85, test loss: 0.070881, test acc: 95.9
epoch: 152, train_loss: 0.038353, train acc: 98.88333333333334, test loss: 0.070985, test acc: 95.9
epoch: 153, train_loss: 0.038391, train acc: 98.89166666666667, test loss: 0.070992, test acc: 95.92
epoch: 154, train_loss: 0.038372, train acc: 98.86666666666666, test loss: 0.071008, test acc: 95.92
epoch: 155, train_loss: 0.038402, train acc: 98.875, test loss: 0.070991, test acc: 95.91
epoch: 156, train_loss: 0.038349, train acc: 98.85833333333333, test loss: 0.070881, test acc: 95.91
epoch: 157, train_loss: 0.038360, train acc: 98.88333333333334, test loss: 0.070875, test acc: 95.89
epoch: 158, train_loss: 0.038344, train acc: 98.86666666666666, test loss: 0.071002, test acc: 95.88
epoch: 159, train_loss: 0.038343, train acc: 98.85, test loss: 0.070960, test acc: 95.93
epoch: 160, train_loss: 0.038320, train acc: 98.89166666666667, test loss: 0.071043, test acc: 95.92
epoch: 161, train_loss: 0.038354, train acc: 98.88333333333334, test loss: 0.070951, test acc: 95.91
epoch: 162, train_loss: 0.038360, train acc: 98.85833333333333, test loss: 0.071028, test acc: 95.93
epoch: 163, train_loss: 0.038347, train acc: 98.85833333333333, test loss: 0.070783, test acc: 95.94
epoch: 164, train_loss: 0.038335, train acc: 98.875, test loss: 0.070917, test acc: 95.97
epoch: 165, train_loss: 0.038342, train acc: 98.85, test loss: 0.070873, test acc: 95.91
epoch: 166, train_loss: 0.038404, train acc: 98.85833333333333, test loss: 0.070832, test acc: 95.93
epoch: 167, train_loss: 0.038287, train acc: 98.875, test loss: 0.070802, test acc: 95.92
epoch: 168, train_loss: 0.038352, train acc: 98.84166666666667, test loss: 0.070940, test acc: 95.93
epoch: 169, train_loss: 0.038340, train acc: 98.88333333333334, test loss: 0.070961, test acc: 95.9
epoch: 170, train_loss: 0.038356, train acc: 98.875, test loss: 0.071045, test acc: 95.91
epoch: 171, train_loss: 0.038346, train acc: 98.88333333333334, test loss: 0.070939, test acc: 95.94
epoch: 172, train_loss: 0.038315, train acc: 98.85, test loss: 0.070994, test acc: 95.93
epoch: 173, train_loss: 0.038328, train acc: 98.88333333333334, test loss: 0.070970, test acc: 95.9
epoch: 174, train_loss: 0.038330, train acc: 98.86666666666666, test loss: 0.070909, test acc: 95.94
epoch: 175, train_loss: 0.038313, train acc: 98.86666666666666, test loss: 0.070955, test acc: 95.92
epoch: 176, train_loss: 0.038322, train acc: 98.89166666666667, test loss: 0.070792, test acc: 95.97
epoch: 177, train_loss: 0.038325, train acc: 98.9, test loss: 0.070862, test acc: 95.93
epoch: 178, train_loss: 0.038298, train acc: 98.88333333333334, test loss: 0.071032, test acc: 95.91
epoch: 179, train_loss: 0.038336, train acc: 98.86666666666666, test loss: 0.070839, test acc: 95.96
epoch: 180, train_loss: 0.038314, train acc: 98.85833333333333, test loss: 0.071015, test acc: 95.92
epoch: 181, train_loss: 0.038298, train acc: 98.85833333333333, test loss: 0.070930, test acc: 95.92
epoch: 182, train_loss: 0.038305, train acc: 98.89166666666667, test loss: 0.070793, test acc: 95.95
epoch: 183, train_loss: 0.038319, train acc: 98.86666666666666, test loss: 0.070828, test acc: 95.97
epoch: 184, train_loss: 0.038286, train acc: 98.88333333333334, test loss: 0.070857, test acc: 95.91
epoch: 185, train_loss: 0.038280, train acc: 98.875, test loss: 0.070932, test acc: 95.91
epoch: 186, train_loss: 0.038309, train acc: 98.88333333333334, test loss: 0.070848, test acc: 95.9
epoch: 187, train_loss: 0.038327, train acc: 98.875, test loss: 0.070885, test acc: 95.95
epoch: 188, train_loss: 0.038284, train acc: 98.875, test loss: 0.070780, test acc: 95.91
epoch: 189, train_loss: 0.038303, train acc: 98.875, test loss: 0.070891, test acc: 95.93
epoch: 190, train_loss: 0.038286, train acc: 98.89166666666667, test loss: 0.070843, test acc: 95.92
epoch: 191, train_loss: 0.038301, train acc: 98.88333333333334, test loss: 0.070733, test acc: 95.92
epoch: 192, train_loss: 0.038272, train acc: 98.85833333333333, test loss: 0.070987, test acc: 95.92
epoch: 193, train_loss: 0.038289, train acc: 98.88333333333334, test loss: 0.070818, test acc: 95.9
epoch: 194, train_loss: 0.038274, train acc: 98.86666666666666, test loss: 0.070861, test acc: 95.95
epoch: 195, train_loss: 0.038257, train acc: 98.86666666666666, test loss: 0.070904, test acc: 95.93
epoch: 196, train_loss: 0.038279, train acc: 98.85, test loss: 0.070920, test acc: 95.91
epoch: 197, train_loss: 0.038272, train acc: 98.875, test loss: 0.070934, test acc: 95.94
epoch: 198, train_loss: 0.038273, train acc: 98.89166666666667, test loss: 0.070846, test acc: 95.91
epoch: 199, train_loss: 0.038260, train acc: 98.88333333333334, test loss: 0.070911, test acc: 95.93
epoch: 200, train_loss: 0.038271, train acc: 98.9, test loss: 0.070787, test acc: 95.94
trial: 0, train_loss: 0.038271, train acc: 98.9, test loss: 0.070787, test acc: 95.94, bias2: 0.07078731060028076, variance: -0.0
epoch: 1, train_loss: 0.499503, train acc: 67.71666666666667, test loss: 0.202357, test acc: 87.92
epoch: 2, train_loss: 0.184827, train acc: 88.74166666666666, test loss: 0.152211, test acc: 90.89
epoch: 3, train_loss: 0.152955, train acc: 90.4, test loss: 0.137628, test acc: 91.44
epoch: 4, train_loss: 0.138045, train acc: 91.50833333333334, test loss: 0.127551, test acc: 92.3
epoch: 5, train_loss: 0.128264, train acc: 92.08333333333333, test loss: 0.123759, test acc: 92.38
epoch: 6, train_loss: 0.118358, train acc: 92.99166666666666, test loss: 0.117122, test acc: 92.71
epoch: 7, train_loss: 0.110449, train acc: 93.6, test loss: 0.112655, test acc: 93.23
epoch: 8, train_loss: 0.104701, train acc: 93.925, test loss: 0.109823, test acc: 93.39
epoch: 9, train_loss: 0.098902, train acc: 94.35, test loss: 0.105686, test acc: 93.62
epoch: 10, train_loss: 0.094680, train acc: 94.65833333333333, test loss: 0.103925, test acc: 93.78
epoch: 11, train_loss: 0.090936, train acc: 94.825, test loss: 0.099500, test acc: 93.94
epoch: 12, train_loss: 0.086804, train acc: 95.34166666666667, test loss: 0.098003, test acc: 94.06
epoch: 13, train_loss: 0.084553, train acc: 95.40833333333333, test loss: 0.097008, test acc: 94.06
epoch: 14, train_loss: 0.081729, train acc: 95.61666666666666, test loss: 0.093795, test acc: 94.32
epoch: 15, train_loss: 0.079139, train acc: 95.74166666666666, test loss: 0.093670, test acc: 94.33
epoch: 16, train_loss: 0.076938, train acc: 96.08333333333333, test loss: 0.090800, test acc: 94.54
epoch: 17, train_loss: 0.074449, train acc: 96.15, test loss: 0.090469, test acc: 94.48
epoch: 18, train_loss: 0.073287, train acc: 96.225, test loss: 0.090403, test acc: 94.59
epoch: 19, train_loss: 0.071418, train acc: 96.425, test loss: 0.088182, test acc: 94.78
epoch: 20, train_loss: 0.069155, train acc: 96.59166666666667, test loss: 0.085541, test acc: 94.93
epoch: 21, train_loss: 0.067895, train acc: 96.64166666666667, test loss: 0.085163, test acc: 94.9
epoch: 22, train_loss: 0.066289, train acc: 96.81666666666666, test loss: 0.084824, test acc: 94.93
epoch: 23, train_loss: 0.065507, train acc: 96.84166666666667, test loss: 0.084723, test acc: 94.9
epoch: 24, train_loss: 0.064300, train acc: 96.99166666666666, test loss: 0.083688, test acc: 94.98
epoch: 25, train_loss: 0.063700, train acc: 96.91666666666667, test loss: 0.082745, test acc: 95.14
epoch: 26, train_loss: 0.062693, train acc: 97.125, test loss: 0.081991, test acc: 95.19
epoch: 27, train_loss: 0.061499, train acc: 97.19166666666666, test loss: 0.082727, test acc: 95.17
epoch: 28, train_loss: 0.060667, train acc: 97.225, test loss: 0.081039, test acc: 95.26
epoch: 29, train_loss: 0.059734, train acc: 97.24166666666666, test loss: 0.080358, test acc: 95.35
epoch: 30, train_loss: 0.058760, train acc: 97.35833333333333, test loss: 0.080526, test acc: 95.29
epoch: 31, train_loss: 0.058219, train acc: 97.43333333333334, test loss: 0.080149, test acc: 95.21
epoch: 32, train_loss: 0.057822, train acc: 97.44166666666666, test loss: 0.080483, test acc: 95.41
epoch: 33, train_loss: 0.056524, train acc: 97.59166666666667, test loss: 0.079373, test acc: 95.39
epoch: 34, train_loss: 0.056550, train acc: 97.49166666666666, test loss: 0.078666, test acc: 95.48
epoch: 35, train_loss: 0.056029, train acc: 97.575, test loss: 0.077966, test acc: 95.6
epoch: 36, train_loss: 0.055455, train acc: 97.675, test loss: 0.076694, test acc: 95.67
epoch: 37, train_loss: 0.054697, train acc: 97.81666666666666, test loss: 0.076691, test acc: 95.67
epoch: 38, train_loss: 0.054096, train acc: 97.74166666666666, test loss: 0.076167, test acc: 95.63
epoch: 39, train_loss: 0.053844, train acc: 97.80833333333334, test loss: 0.075359, test acc: 95.59
epoch: 40, train_loss: 0.053043, train acc: 97.80833333333334, test loss: 0.077255, test acc: 95.56
epoch: 41, train_loss: 0.053215, train acc: 97.81666666666666, test loss: 0.077716, test acc: 95.59
epoch: 42, train_loss: 0.052469, train acc: 97.90833333333333, test loss: 0.075598, test acc: 95.73
epoch: 43, train_loss: 0.051956, train acc: 97.85833333333333, test loss: 0.075645, test acc: 95.71
epoch: 44, train_loss: 0.051665, train acc: 97.96666666666667, test loss: 0.076176, test acc: 95.7
epoch: 45, train_loss: 0.051671, train acc: 97.9, test loss: 0.074725, test acc: 95.8
epoch: 46, train_loss: 0.051080, train acc: 98.05, test loss: 0.074446, test acc: 95.74
epoch: 47, train_loss: 0.050637, train acc: 97.98333333333333, test loss: 0.073786, test acc: 95.75
epoch: 48, train_loss: 0.050884, train acc: 98.075, test loss: 0.075118, test acc: 95.67
epoch: 49, train_loss: 0.050284, train acc: 98.04166666666667, test loss: 0.074918, test acc: 95.78
epoch: 50, train_loss: 0.049959, train acc: 98.1, test loss: 0.073221, test acc: 95.88
epoch: 51, train_loss: 0.049971, train acc: 98.05833333333334, test loss: 0.075268, test acc: 95.66
epoch: 52, train_loss: 0.049378, train acc: 98.16666666666667, test loss: 0.074048, test acc: 95.86
epoch: 53, train_loss: 0.049298, train acc: 98.05, test loss: 0.072460, test acc: 95.84
epoch: 54, train_loss: 0.048773, train acc: 98.10833333333333, test loss: 0.072552, test acc: 95.88
epoch: 55, train_loss: 0.048949, train acc: 98.13333333333334, test loss: 0.072224, test acc: 95.9
epoch: 56, train_loss: 0.048750, train acc: 98.15, test loss: 0.072505, test acc: 95.84
epoch: 57, train_loss: 0.048794, train acc: 98.16666666666667, test loss: 0.071856, test acc: 95.89
epoch: 58, train_loss: 0.048236, train acc: 98.15833333333333, test loss: 0.072256, test acc: 95.89
epoch: 59, train_loss: 0.047644, train acc: 98.19166666666666, test loss: 0.072628, test acc: 95.83
epoch: 60, train_loss: 0.047749, train acc: 98.3, test loss: 0.072230, test acc: 95.92
epoch: 61, train_loss: 0.048067, train acc: 98.18333333333334, test loss: 0.072181, test acc: 95.83
epoch: 62, train_loss: 0.047638, train acc: 98.28333333333333, test loss: 0.072386, test acc: 95.81
epoch: 63, train_loss: 0.047523, train acc: 98.26666666666667, test loss: 0.070780, test acc: 95.98
epoch: 64, train_loss: 0.047154, train acc: 98.275, test loss: 0.071411, test acc: 95.96
epoch: 65, train_loss: 0.047246, train acc: 98.31666666666666, test loss: 0.071435, test acc: 95.92
epoch: 66, train_loss: 0.046964, train acc: 98.31666666666666, test loss: 0.070980, test acc: 95.95
epoch: 67, train_loss: 0.046981, train acc: 98.275, test loss: 0.071647, test acc: 95.76
epoch: 68, train_loss: 0.046702, train acc: 98.33333333333333, test loss: 0.071413, test acc: 96.03
epoch: 69, train_loss: 0.046795, train acc: 98.3, test loss: 0.070472, test acc: 96.02
epoch: 70, train_loss: 0.046362, train acc: 98.29166666666667, test loss: 0.071316, test acc: 95.95
epoch: 71, train_loss: 0.046966, train acc: 98.30833333333334, test loss: 0.071400, test acc: 95.92
epoch: 72, train_loss: 0.046109, train acc: 98.41666666666667, test loss: 0.070521, test acc: 95.97
epoch: 73, train_loss: 0.046300, train acc: 98.36666666666666, test loss: 0.071794, test acc: 95.93
epoch: 74, train_loss: 0.046148, train acc: 98.4, test loss: 0.070239, test acc: 95.97
epoch: 75, train_loss: 0.045388, train acc: 98.425, test loss: 0.071114, test acc: 95.95
epoch: 76, train_loss: 0.045690, train acc: 98.375, test loss: 0.069269, test acc: 96.0
epoch: 77, train_loss: 0.045588, train acc: 98.35, test loss: 0.069579, test acc: 96.07
epoch: 78, train_loss: 0.045343, train acc: 98.43333333333334, test loss: 0.069722, test acc: 96.06
epoch: 79, train_loss: 0.045302, train acc: 98.46666666666667, test loss: 0.069722, test acc: 95.98
epoch: 80, train_loss: 0.045243, train acc: 98.4, test loss: 0.069564, test acc: 96.1
epoch: 81, train_loss: 0.045114, train acc: 98.39166666666667, test loss: 0.069677, test acc: 96.1
epoch: 82, train_loss: 0.044991, train acc: 98.45, test loss: 0.069238, test acc: 96.12
epoch: 83, train_loss: 0.044940, train acc: 98.425, test loss: 0.069594, test acc: 96.1
epoch: 84, train_loss: 0.044903, train acc: 98.425, test loss: 0.070569, test acc: 96.06
epoch: 85, train_loss: 0.045314, train acc: 98.44166666666666, test loss: 0.068941, test acc: 95.98
epoch: 86, train_loss: 0.044713, train acc: 98.5, test loss: 0.068909, test acc: 96.13
