epoch: 1, train_loss: 0.538290, train acc: 61.85, test loss: 0.234907, test acc: 85.7
epoch: 116, train_loss: 0.042398, train acc: 98.65833333333333, test loss: 0.073372, test acc: 95.74
epoch: 117, train_loss: 0.042402, train acc: 98.7, test loss: 0.073524, test acc: 95.71
epoch: 118, train_loss: 0.042381, train acc: 98.68333333333334, test loss: 0.073360, test acc: 95.77
epoch: 119, train_loss: 0.042404, train acc: 98.70833333333333, test loss: 0.073407, test acc: 95.73
epoch: 120, train_loss: 0.042403, train acc: 98.725, test loss: 0.073661, test acc: 95.69
epoch: 121, train_loss: 0.042420, train acc: 98.66666666666667, test loss: 0.073489, test acc: 95.68
epoch: 122, train_loss: 0.042397, train acc: 98.7, test loss: 0.073418, test acc: 95.75
epoch: 123, train_loss: 0.042385, train acc: 98.73333333333333, test loss: 0.073564, test acc: 95.75
epoch: 124, train_loss: 0.042390, train acc: 98.71666666666667, test loss: 0.073579, test acc: 95.77
epoch: 125, train_loss: 0.042390, train acc: 98.725, test loss: 0.073380, test acc: 95.76
epoch: 126, train_loss: 0.042376, train acc: 98.69166666666666, test loss: 0.073424, test acc: 95.73
epoch: 127, train_loss: 0.042379, train acc: 98.71666666666667, test loss: 0.073502, test acc: 95.77
epoch: 128, train_loss: 0.042403, train acc: 98.70833333333333, test loss: 0.073600, test acc: 95.8
epoch: 129, train_loss: 0.042426, train acc: 98.69166666666666, test loss: 0.073570, test acc: 95.74
epoch: 130, train_loss: 0.042377, train acc: 98.69166666666666, test loss: 0.073351, test acc: 95.7
epoch: 131, train_loss: 0.042397, train acc: 98.71666666666667, test loss: 0.073465, test acc: 95.72
epoch: 132, train_loss: 0.042382, train acc: 98.68333333333334, test loss: 0.073356, test acc: 95.76
epoch: 133, train_loss: 0.042423, train acc: 98.70833333333333, test loss: 0.073433, test acc: 95.8
epoch: 134, train_loss: 0.042365, train acc: 98.71666666666667, test loss: 0.073382, test acc: 95.7
epoch: 135, train_loss: 0.042410, train acc: 98.71666666666667, test loss: 0.073420, test acc: 95.75
epoch: 136, train_loss: 0.042387, train acc: 98.70833333333333, test loss: 0.073454, test acc: 95.71
epoch: 137, train_loss: 0.042389, train acc: 98.71666666666667, test loss: 0.073351, test acc: 95.73
epoch: 138, train_loss: 0.042379, train acc: 98.70833333333333, test loss: 0.073397, test acc: 95.71
epoch: 139, train_loss: 0.042362, train acc: 98.71666666666667, test loss: 0.073478, test acc: 95.75
epoch: 140, train_loss: 0.042361, train acc: 98.69166666666666, test loss: 0.073315, test acc: 95.72
epoch: 141, train_loss: 0.042374, train acc: 98.68333333333334, test loss: 0.073392, test acc: 95.77
epoch: 142, train_loss: 0.042358, train acc: 98.74166666666666, test loss: 0.073757, test acc: 95.7
epoch: 143, train_loss: 0.042403, train acc: 98.69166666666666, test loss: 0.073598, test acc: 95.7
epoch: 144, train_loss: 0.042411, train acc: 98.70833333333333, test loss: 0.073465, test acc: 95.74
epoch: 145, train_loss: 0.042390, train acc: 98.71666666666667, test loss: 0.073454, test acc: 95.78
epoch: 146, train_loss: 0.042372, train acc: 98.73333333333333, test loss: 0.073343, test acc: 95.76
epoch: 147, train_loss: 0.042385, train acc: 98.70833333333333, test loss: 0.073364, test acc: 95.79
epoch: 148, train_loss: 0.042358, train acc: 98.71666666666667, test loss: 0.073406, test acc: 95.72
epoch: 149, train_loss: 0.042418, train acc: 98.69166666666666, test loss: 0.073539, test acc: 95.73
epoch: 150, train_loss: 0.042343, train acc: 98.70833333333333, test loss: 0.073477, test acc: 95.66
epoch: 151, train_loss: 0.042322, train acc: 98.7, test loss: 0.073428, test acc: 95.77
epoch: 152, train_loss: 0.042306, train acc: 98.725, test loss: 0.073390, test acc: 95.68
epoch: 153, train_loss: 0.042337, train acc: 98.725, test loss: 0.073359, test acc: 95.71
epoch: 154, train_loss: 0.042322, train acc: 98.71666666666667, test loss: 0.073337, test acc: 95.81
epoch: 155, train_loss: 0.042388, train acc: 98.75, test loss: 0.073313, test acc: 95.8
epoch: 156, train_loss: 0.042350, train acc: 98.725, test loss: 0.073378, test acc: 95.75
epoch: 157, train_loss: 0.042325, train acc: 98.73333333333333, test loss: 0.073366, test acc: 95.79
epoch: 158, train_loss: 0.042371, train acc: 98.74166666666666, test loss: 0.073317, test acc: 95.75
epoch: 159, train_loss: 0.042291, train acc: 98.71666666666667, test loss: 0.073419, test acc: 95.75
epoch: 160, train_loss: 0.042375, train acc: 98.73333333333333, test loss: 0.073413, test acc: 95.77
epoch: 161, train_loss: 0.042304, train acc: 98.69166666666666, test loss: 0.073441, test acc: 95.77
epoch: 162, train_loss: 0.042349, train acc: 98.75, test loss: 0.073359, test acc: 95.74
epoch: 163, train_loss: 0.042321, train acc: 98.71666666666667, test loss: 0.073397, test acc: 95.72
epoch: 164, train_loss: 0.042271, train acc: 98.73333333333333, test loss: 0.073332, test acc: 95.82
epoch: 165, train_loss: 0.042360, train acc: 98.7, test loss: 0.073319, test acc: 95.74
epoch: 166, train_loss: 0.042325, train acc: 98.725, test loss: 0.073309, test acc: 95.72
epoch: 167, train_loss: 0.042331, train acc: 98.7, test loss: 0.073291, test acc: 95.78
epoch: 168, train_loss: 0.042301, train acc: 98.725, test loss: 0.073342, test acc: 95.75
epoch: 169, train_loss: 0.042283, train acc: 98.75, test loss: 0.073475, test acc: 95.77
epoch: 170, train_loss: 0.042300, train acc: 98.75, test loss: 0.073356, test acc: 95.74
epoch: 171, train_loss: 0.042291, train acc: 98.71666666666667, test loss: 0.073414, test acc: 95.73
epoch: 172, train_loss: 0.042318, train acc: 98.71666666666667, test loss: 0.073329, test acc: 95.81
epoch: 173, train_loss: 0.042260, train acc: 98.75833333333334, test loss: 0.073346, test acc: 95.8
epoch: 174, train_loss: 0.042287, train acc: 98.74166666666666, test loss: 0.073400, test acc: 95.82
epoch: 175, train_loss: 0.042290, train acc: 98.725, test loss: 0.073410, test acc: 95.75
epoch: 176, train_loss: 0.042338, train acc: 98.70833333333333, test loss: 0.073278, test acc: 95.76
epoch: 177, train_loss: 0.042291, train acc: 98.73333333333333, test loss: 0.073387, test acc: 95.8
epoch: 178, train_loss: 0.042264, train acc: 98.75833333333334, test loss: 0.073426, test acc: 95.83
epoch: 179, train_loss: 0.042272, train acc: 98.74166666666666, test loss: 0.073419, test acc: 95.76
epoch: 180, train_loss: 0.042220, train acc: 98.75, test loss: 0.073273, test acc: 95.79
epoch: 181, train_loss: 0.042233, train acc: 98.725, test loss: 0.073294, test acc: 95.77
epoch: 182, train_loss: 0.042241, train acc: 98.725, test loss: 0.073263, test acc: 95.75
epoch: 183, train_loss: 0.042213, train acc: 98.71666666666667, test loss: 0.073319, test acc: 95.8
epoch: 184, train_loss: 0.042233, train acc: 98.73333333333333, test loss: 0.073259, test acc: 95.73
epoch: 185, train_loss: 0.042201, train acc: 98.76666666666667, test loss: 0.073343, test acc: 95.75
epoch: 186, train_loss: 0.042252, train acc: 98.74166666666666, test loss: 0.073428, test acc: 95.77
epoch: 187, train_loss: 0.042230, train acc: 98.74166666666666, test loss: 0.073242, test acc: 95.76
epoch: 188, train_loss: 0.042225, train acc: 98.71666666666667, test loss: 0.073216, test acc: 95.72
epoch: 189, train_loss: 0.042236, train acc: 98.725, test loss: 0.073339, test acc: 95.76
epoch: 190, train_loss: 0.042231, train acc: 98.73333333333333, test loss: 0.073225, test acc: 95.8
epoch: 191, train_loss: 0.042232, train acc: 98.725, test loss: 0.073232, test acc: 95.75
epoch: 192, train_loss: 0.042216, train acc: 98.7, test loss: 0.073200, test acc: 95.78
epoch: 193, train_loss: 0.042170, train acc: 98.73333333333333, test loss: 0.073352, test acc: 95.81
epoch: 194, train_loss: 0.042242, train acc: 98.74166666666666, test loss: 0.073240, test acc: 95.84
epoch: 195, train_loss: 0.042227, train acc: 98.725, test loss: 0.073254, test acc: 95.79
epoch: 196, train_loss: 0.042196, train acc: 98.74166666666666, test loss: 0.073314, test acc: 95.8
epoch: 197, train_loss: 0.042170, train acc: 98.74166666666666, test loss: 0.073271, test acc: 95.77
epoch: 198, train_loss: 0.042178, train acc: 98.725, test loss: 0.073158, test acc: 95.76
epoch: 199, train_loss: 0.042187, train acc: 98.74166666666666, test loss: 0.073168, test acc: 95.77
epoch: 200, train_loss: 0.042214, train acc: 98.74166666666666, test loss: 0.073199, test acc: 95.8
trial: 0, train_loss: 0.042214, train acc: 98.74166666666666, test loss: 0.073199, test acc: 95.8, bias2: 0.07319922000169754, variance: -0.0
epoch: 1, train_loss: 0.534611, train acc: 62.34166666666667, test loss: 0.217782, test acc: 87.05
epoch: 2, train_loss: 0.189831, train acc: 88.23333333333333, test loss: 0.160853, test acc: 89.82
epoch: 3, train_loss: 0.153587, train acc: 90.48333333333333, test loss: 0.143844, test acc: 90.74
epoch: 4, train_loss: 0.137588, train acc: 91.6, test loss: 0.138209, test acc: 91.2
epoch: 5, train_loss: 0.128938, train acc: 92.19166666666666, test loss: 0.128807, test acc: 91.69
epoch: 6, train_loss: 0.118084, train acc: 93.06666666666666, test loss: 0.122492, test acc: 92.27
epoch: 7, train_loss: 0.111950, train acc: 93.45, test loss: 0.120083, test acc: 92.65
epoch: 8, train_loss: 0.105907, train acc: 94.05833333333334, test loss: 0.115089, test acc: 92.71
epoch: 9, train_loss: 0.101292, train acc: 94.25833333333334, test loss: 0.111641, test acc: 93.12
epoch: 10, train_loss: 0.096621, train acc: 94.575, test loss: 0.109889, test acc: 93.2
epoch: 11, train_loss: 0.093202, train acc: 95.0, test loss: 0.106842, test acc: 93.28
epoch: 12, train_loss: 0.090862, train acc: 95.04166666666667, test loss: 0.104661, test acc: 93.59
epoch: 13, train_loss: 0.088020, train acc: 95.28333333333333, test loss: 0.105020, test acc: 93.51
epoch: 14, train_loss: 0.085860, train acc: 95.33333333333333, test loss: 0.104793, test acc: 93.4
epoch: 15, train_loss: 0.083003, train acc: 95.60833333333333, test loss: 0.103930, test acc: 93.55
epoch: 16, train_loss: 0.081604, train acc: 95.58333333333333, test loss: 0.100486, test acc: 93.83
epoch: 17, train_loss: 0.079537, train acc: 95.775, test loss: 0.100178, test acc: 93.97
epoch: 18, train_loss: 0.077753, train acc: 96.025, test loss: 0.098755, test acc: 94.02
epoch: 19, train_loss: 0.076411, train acc: 96.16666666666667, test loss: 0.096529, test acc: 94.09
epoch: 20, train_loss: 0.075618, train acc: 96.15, test loss: 0.095652, test acc: 94.14
epoch: 21, train_loss: 0.073725, train acc: 96.29166666666667, test loss: 0.097464, test acc: 94.13
epoch: 22, train_loss: 0.073047, train acc: 96.28333333333333, test loss: 0.096270, test acc: 94.09
epoch: 23, train_loss: 0.071904, train acc: 96.54166666666667, test loss: 0.093316, test acc: 94.26
epoch: 24, train_loss: 0.069953, train acc: 96.525, test loss: 0.093149, test acc: 94.35
epoch: 25, train_loss: 0.069320, train acc: 96.63333333333334, test loss: 0.091416, test acc: 94.51
epoch: 26, train_loss: 0.069189, train acc: 96.54166666666667, test loss: 0.092845, test acc: 94.31
epoch: 27, train_loss: 0.068000, train acc: 96.675, test loss: 0.090589, test acc: 94.67
epoch: 28, train_loss: 0.067015, train acc: 96.83333333333333, test loss: 0.092182, test acc: 94.35
epoch: 29, train_loss: 0.065936, train acc: 96.81666666666666, test loss: 0.089779, test acc: 94.45
epoch: 30, train_loss: 0.064884, train acc: 96.90833333333333, test loss: 0.089269, test acc: 94.68
epoch: 31, train_loss: 0.064343, train acc: 96.96666666666667, test loss: 0.088893, test acc: 94.59
epoch: 32, train_loss: 0.063529, train acc: 97.06666666666666, test loss: 0.090178, test acc: 94.5
epoch: 33, train_loss: 0.063144, train acc: 97.04166666666667, test loss: 0.087814, test acc: 94.71
epoch: 34, train_loss: 0.062169, train acc: 97.1, test loss: 0.088344, test acc: 94.76
epoch: 35, train_loss: 0.062022, train acc: 97.11666666666666, test loss: 0.087690, test acc: 94.82
epoch: 36, train_loss: 0.061006, train acc: 97.30833333333334, test loss: 0.087327, test acc: 94.77
epoch: 37, train_loss: 0.060738, train acc: 97.26666666666667, test loss: 0.086371, test acc: 94.84
epoch: 38, train_loss: 0.060339, train acc: 97.30833333333334, test loss: 0.086124, test acc: 94.92
epoch: 39, train_loss: 0.060194, train acc: 97.34166666666667, test loss: 0.087080, test acc: 94.69
epoch: 40, train_loss: 0.059551, train acc: 97.29166666666667, test loss: 0.086784, test acc: 94.82
epoch: 41, train_loss: 0.059087, train acc: 97.33333333333333, test loss: 0.084319, test acc: 94.93
epoch: 42, train_loss: 0.058657, train acc: 97.4, test loss: 0.085805, test acc: 94.91
epoch: 43, train_loss: 0.058139, train acc: 97.43333333333334, test loss: 0.083486, test acc: 95.01
epoch: 44, train_loss: 0.057799, train acc: 97.51666666666667, test loss: 0.084137, test acc: 94.99
epoch: 45, train_loss: 0.057414, train acc: 97.50833333333334, test loss: 0.082904, test acc: 95.03
epoch: 46, train_loss: 0.056826, train acc: 97.59166666666667, test loss: 0.083560, test acc: 94.9
epoch: 47, train_loss: 0.056873, train acc: 97.625, test loss: 0.083656, test acc: 95.06
epoch: 48, train_loss: 0.056375, train acc: 97.6, test loss: 0.084188, test acc: 95.01
epoch: 49, train_loss: 0.056058, train acc: 97.65, test loss: 0.083302, test acc: 95.07
epoch: 50, train_loss: 0.055793, train acc: 97.55833333333334, test loss: 0.082915, test acc: 95.09
epoch: 51, train_loss: 0.055764, train acc: 97.68333333333334, test loss: 0.082701, test acc: 95.2
epoch: 52, train_loss: 0.054778, train acc: 97.73333333333333, test loss: 0.082617, test acc: 95.05
epoch: 53, train_loss: 0.054775, train acc: 97.70833333333333, test loss: 0.081141, test acc: 95.15
epoch: 54, train_loss: 0.054552, train acc: 97.68333333333334, test loss: 0.081146, test acc: 95.17
epoch: 55, train_loss: 0.054278, train acc: 97.88333333333334, test loss: 0.085165, test acc: 94.95
epoch: 56, train_loss: 0.054522, train acc: 97.775, test loss: 0.080303, test acc: 95.17
epoch: 57, train_loss: 0.053628, train acc: 97.875, test loss: 0.080941, test acc: 95.26
epoch: 58, train_loss: 0.053443, train acc: 97.875, test loss: 0.081634, test acc: 94.97
epoch: 59, train_loss: 0.053612, train acc: 97.88333333333334, test loss: 0.080130, test acc: 95.2
epoch: 60, train_loss: 0.052857, train acc: 97.825, test loss: 0.079613, test acc: 95.28
epoch: 61, train_loss: 0.052563, train acc: 97.95, test loss: 0.079649, test acc: 95.29
epoch: 62, train_loss: 0.052708, train acc: 97.85, test loss: 0.079267, test acc: 95.36
epoch: 63, train_loss: 0.051999, train acc: 97.96666666666667, test loss: 0.080690, test acc: 95.16
epoch: 64, train_loss: 0.052135, train acc: 97.975, test loss: 0.080204, test acc: 95.19
epoch: 65, train_loss: 0.052214, train acc: 97.90833333333333, test loss: 0.080321, test acc: 95.21
epoch: 66, train_loss: 0.052605, train acc: 97.83333333333333, test loss: 0.080411, test acc: 95.19
epoch: 67, train_loss: 0.051363, train acc: 98.01666666666667, test loss: 0.078841, test acc: 95.26
epoch: 68, train_loss: 0.051453, train acc: 97.975, test loss: 0.079297, test acc: 95.33
epoch: 69, train_loss: 0.051375, train acc: 98.01666666666667, test loss: 0.079155, test acc: 95.25
epoch: 70, train_loss: 0.050602, train acc: 98.075, test loss: 0.078222, test acc: 95.38
epoch: 71, train_loss: 0.050693, train acc: 98.08333333333333, test loss: 0.078853, test acc: 95.3
epoch: 72, train_loss: 0.050621, train acc: 98.00833333333334, test loss: 0.078415, test acc: 95.35
epoch: 73, train_loss: 0.050207, train acc: 98.10833333333333, test loss: 0.078481, test acc: 95.35
epoch: 74, train_loss: 0.049893, train acc: 98.13333333333334, test loss: 0.078049, test acc: 95.4
epoch: 75, train_loss: 0.049926, train acc: 98.05, test loss: 0.080519, test acc: 95.17
epoch: 76, train_loss: 0.050070, train acc: 98.08333333333333, test loss: 0.077970, test acc: 95.34
epoch: 77, train_loss: 0.049770, train acc: 98.175, test loss: 0.078003, test acc: 95.31
epoch: 78, train_loss: 0.049683, train acc: 98.06666666666666, test loss: 0.078113, test acc: 95.42
epoch: 79, train_loss: 0.049541, train acc: 98.125, test loss: 0.076869, test acc: 95.46
epoch: 80, train_loss: 0.049421, train acc: 98.225, test loss: 0.077280, test acc: 95.41
epoch: 81, train_loss: 0.049159, train acc: 98.20833333333333, test loss: 0.077786, test acc: 95.31
epoch: 82, train_loss: 0.049086, train acc: 98.15833333333333, test loss: 0.076605, test acc: 95.49
epoch: 83, train_loss: 0.048904, train acc: 98.16666666666667, test loss: 0.076716, test acc: 95.47
epoch: 84, train_loss: 0.048801, train acc: 98.21666666666667, test loss: 0.076934, test acc: 95.47
