epoch: 1, train_loss: 0.439508, train acc: 71.93333333333334, test loss: 0.183274, test acc: 88.9
epoch: 44, train_loss: 0.045155, train acc: 98.425, test loss: 0.071076, test acc: 95.94
epoch: 45, train_loss: 0.045036, train acc: 98.48333333333333, test loss: 0.070113, test acc: 96.08
epoch: 46, train_loss: 0.044929, train acc: 98.51666666666667, test loss: 0.070934, test acc: 95.95
epoch: 47, train_loss: 0.044540, train acc: 98.46666666666667, test loss: 0.069503, test acc: 96.09
epoch: 48, train_loss: 0.044379, train acc: 98.50833333333334, test loss: 0.069897, test acc: 96.05
epoch: 49, train_loss: 0.043970, train acc: 98.525, test loss: 0.069342, test acc: 96.05
epoch: 50, train_loss: 0.043747, train acc: 98.60833333333333, test loss: 0.069163, test acc: 96.06
epoch: 51, train_loss: 0.043606, train acc: 98.60833333333333, test loss: 0.070523, test acc: 95.91
epoch: 52, train_loss: 0.043612, train acc: 98.51666666666667, test loss: 0.068686, test acc: 96.05
epoch: 53, train_loss: 0.042923, train acc: 98.6, test loss: 0.068402, test acc: 96.11
epoch: 54, train_loss: 0.042968, train acc: 98.575, test loss: 0.069912, test acc: 96.07
epoch: 55, train_loss: 0.042890, train acc: 98.60833333333333, test loss: 0.069361, test acc: 96.14
epoch: 56, train_loss: 0.042976, train acc: 98.6, test loss: 0.068577, test acc: 96.19
epoch: 57, train_loss: 0.042744, train acc: 98.65, test loss: 0.068802, test acc: 95.95
epoch: 58, train_loss: 0.042341, train acc: 98.66666666666667, test loss: 0.068957, test acc: 96.05
epoch: 59, train_loss: 0.042632, train acc: 98.575, test loss: 0.068731, test acc: 96.12
epoch: 60, train_loss: 0.041952, train acc: 98.70833333333333, test loss: 0.068985, test acc: 96.06
epoch: 61, train_loss: 0.041874, train acc: 98.7, test loss: 0.067888, test acc: 96.14
epoch: 62, train_loss: 0.042016, train acc: 98.65, test loss: 0.067306, test acc: 96.17
epoch: 63, train_loss: 0.041302, train acc: 98.775, test loss: 0.068007, test acc: 96.15
epoch: 64, train_loss: 0.041411, train acc: 98.65, test loss: 0.067544, test acc: 96.32
epoch: 65, train_loss: 0.041270, train acc: 98.78333333333333, test loss: 0.068374, test acc: 96.09
epoch: 66, train_loss: 0.041138, train acc: 98.775, test loss: 0.067673, test acc: 96.24
epoch: 67, train_loss: 0.041202, train acc: 98.725, test loss: 0.069141, test acc: 96.07
epoch: 68, train_loss: 0.041273, train acc: 98.75833333333334, test loss: 0.067450, test acc: 96.29
epoch: 69, train_loss: 0.041266, train acc: 98.73333333333333, test loss: 0.067389, test acc: 96.21
epoch: 70, train_loss: 0.040642, train acc: 98.78333333333333, test loss: 0.067269, test acc: 96.26
epoch: 71, train_loss: 0.040551, train acc: 98.79166666666667, test loss: 0.067526, test acc: 96.23
epoch: 72, train_loss: 0.040666, train acc: 98.80833333333334, test loss: 0.066663, test acc: 96.22
epoch: 73, train_loss: 0.040653, train acc: 98.83333333333333, test loss: 0.067070, test acc: 96.17
epoch: 74, train_loss: 0.040443, train acc: 98.78333333333333, test loss: 0.066741, test acc: 96.38
epoch: 75, train_loss: 0.040553, train acc: 98.825, test loss: 0.066659, test acc: 96.29
epoch: 76, train_loss: 0.040326, train acc: 98.9, test loss: 0.066656, test acc: 96.37
epoch: 77, train_loss: 0.039922, train acc: 98.89166666666667, test loss: 0.067456, test acc: 96.2
epoch: 78, train_loss: 0.039817, train acc: 98.80833333333334, test loss: 0.066959, test acc: 96.26
epoch: 79, train_loss: 0.040038, train acc: 98.85833333333333, test loss: 0.066419, test acc: 96.32
epoch: 80, train_loss: 0.040148, train acc: 98.89166666666667, test loss: 0.067608, test acc: 96.28
epoch: 81, train_loss: 0.040111, train acc: 98.86666666666666, test loss: 0.066711, test acc: 96.32
epoch: 82, train_loss: 0.040019, train acc: 98.825, test loss: 0.066878, test acc: 96.31
epoch: 83, train_loss: 0.039643, train acc: 98.8, test loss: 0.066709, test acc: 96.18
epoch: 84, train_loss: 0.039924, train acc: 98.83333333333333, test loss: 0.066590, test acc: 96.41
epoch: 85, train_loss: 0.039802, train acc: 98.85833333333333, test loss: 0.066213, test acc: 96.38
epoch: 86, train_loss: 0.039737, train acc: 98.88333333333334, test loss: 0.067008, test acc: 96.37
epoch: 87, train_loss: 0.039599, train acc: 98.89166666666667, test loss: 0.066756, test acc: 96.19
epoch: 88, train_loss: 0.039510, train acc: 98.85833333333333, test loss: 0.066604, test acc: 96.28
epoch: 89, train_loss: 0.039615, train acc: 98.83333333333333, test loss: 0.065787, test acc: 96.38
epoch: 90, train_loss: 0.039255, train acc: 98.88333333333334, test loss: 0.066482, test acc: 96.32
epoch: 91, train_loss: 0.039233, train acc: 98.875, test loss: 0.065706, test acc: 96.31
epoch: 92, train_loss: 0.039102, train acc: 98.9, test loss: 0.066617, test acc: 96.25
epoch: 93, train_loss: 0.039402, train acc: 98.88333333333334, test loss: 0.065658, test acc: 96.31
epoch: 94, train_loss: 0.039284, train acc: 98.88333333333334, test loss: 0.066487, test acc: 96.32
epoch: 95, train_loss: 0.038869, train acc: 98.91666666666667, test loss: 0.066534, test acc: 96.34
epoch: 96, train_loss: 0.039122, train acc: 98.93333333333334, test loss: 0.065863, test acc: 96.29
epoch: 97, train_loss: 0.039035, train acc: 98.88333333333334, test loss: 0.067515, test acc: 96.25
epoch: 98, train_loss: 0.038970, train acc: 98.85, test loss: 0.065347, test acc: 96.31
epoch: 99, train_loss: 0.038844, train acc: 98.95833333333333, test loss: 0.066144, test acc: 96.35
epoch: 100, train_loss: 0.039110, train acc: 98.95, test loss: 0.066378, test acc: 96.4
epoch: 101, train_loss: 0.036736, train acc: 99.05833333333334, test loss: 0.065476, test acc: 96.42
epoch: 102, train_loss: 0.036539, train acc: 99.025, test loss: 0.065295, test acc: 96.43
epoch: 103, train_loss: 0.036526, train acc: 99.025, test loss: 0.065346, test acc: 96.42
epoch: 104, train_loss: 0.036498, train acc: 99.03333333333333, test loss: 0.065492, test acc: 96.39
epoch: 105, train_loss: 0.036478, train acc: 99.03333333333333, test loss: 0.065459, test acc: 96.4
epoch: 106, train_loss: 0.036455, train acc: 99.05, test loss: 0.065394, test acc: 96.43
epoch: 107, train_loss: 0.036473, train acc: 99.05, test loss: 0.065402, test acc: 96.41
epoch: 108, train_loss: 0.036486, train acc: 99.03333333333333, test loss: 0.065320, test acc: 96.44
epoch: 109, train_loss: 0.036498, train acc: 99.04166666666667, test loss: 0.065472, test acc: 96.4
epoch: 110, train_loss: 0.036490, train acc: 99.05, test loss: 0.065466, test acc: 96.4
epoch: 111, train_loss: 0.036508, train acc: 99.025, test loss: 0.065311, test acc: 96.45
epoch: 112, train_loss: 0.036510, train acc: 99.03333333333333, test loss: 0.065393, test acc: 96.4
epoch: 113, train_loss: 0.036518, train acc: 99.03333333333333, test loss: 0.065193, test acc: 96.46
epoch: 114, train_loss: 0.036511, train acc: 99.03333333333333, test loss: 0.065471, test acc: 96.4
epoch: 115, train_loss: 0.036533, train acc: 99.025, test loss: 0.065446, test acc: 96.4
epoch: 116, train_loss: 0.036543, train acc: 99.04166666666667, test loss: 0.065373, test acc: 96.43
epoch: 117, train_loss: 0.036569, train acc: 99.05, test loss: 0.065509, test acc: 96.39
epoch: 118, train_loss: 0.036600, train acc: 99.05, test loss: 0.065268, test acc: 96.48
epoch: 119, train_loss: 0.036548, train acc: 99.04166666666667, test loss: 0.065486, test acc: 96.39
epoch: 120, train_loss: 0.036570, train acc: 99.05, test loss: 0.065448, test acc: 96.42
epoch: 121, train_loss: 0.036567, train acc: 99.04166666666667, test loss: 0.065421, test acc: 96.39
epoch: 122, train_loss: 0.036556, train acc: 99.03333333333333, test loss: 0.065333, test acc: 96.43
epoch: 123, train_loss: 0.036584, train acc: 99.05833333333334, test loss: 0.065361, test acc: 96.42
epoch: 124, train_loss: 0.036627, train acc: 99.01666666666667, test loss: 0.065552, test acc: 96.38
epoch: 125, train_loss: 0.036593, train acc: 99.03333333333333, test loss: 0.065354, test acc: 96.45
epoch: 126, train_loss: 0.036590, train acc: 99.04166666666667, test loss: 0.065596, test acc: 96.4
epoch: 127, train_loss: 0.036602, train acc: 99.04166666666667, test loss: 0.065345, test acc: 96.45
epoch: 128, train_loss: 0.036604, train acc: 99.04166666666667, test loss: 0.065292, test acc: 96.44
epoch: 129, train_loss: 0.036609, train acc: 99.05, test loss: 0.065270, test acc: 96.44
epoch: 130, train_loss: 0.036623, train acc: 99.04166666666667, test loss: 0.065430, test acc: 96.4
epoch: 131, train_loss: 0.036625, train acc: 99.04166666666667, test loss: 0.065451, test acc: 96.41
epoch: 132, train_loss: 0.036627, train acc: 99.03333333333333, test loss: 0.065262, test acc: 96.44
epoch: 133, train_loss: 0.036636, train acc: 99.05833333333334, test loss: 0.065428, test acc: 96.41
epoch: 134, train_loss: 0.036644, train acc: 99.05, test loss: 0.065386, test acc: 96.44
epoch: 135, train_loss: 0.036630, train acc: 99.03333333333333, test loss: 0.065389, test acc: 96.43
epoch: 136, train_loss: 0.036653, train acc: 99.04166666666667, test loss: 0.065408, test acc: 96.44
epoch: 137, train_loss: 0.036657, train acc: 99.05, test loss: 0.065468, test acc: 96.44
epoch: 138, train_loss: 0.036631, train acc: 99.05, test loss: 0.065403, test acc: 96.44
epoch: 139, train_loss: 0.036669, train acc: 99.04166666666667, test loss: 0.065419, test acc: 96.45
epoch: 140, train_loss: 0.036668, train acc: 99.025, test loss: 0.065489, test acc: 96.4
epoch: 141, train_loss: 0.036662, train acc: 99.04166666666667, test loss: 0.065407, test acc: 96.43
epoch: 142, train_loss: 0.036656, train acc: 99.05, test loss: 0.065543, test acc: 96.41
epoch: 143, train_loss: 0.036654, train acc: 99.04166666666667, test loss: 0.065510, test acc: 96.39
epoch: 144, train_loss: 0.036662, train acc: 99.04166666666667, test loss: 0.065369, test acc: 96.44
epoch: 145, train_loss: 0.036639, train acc: 99.05833333333334, test loss: 0.065614, test acc: 96.4
epoch: 146, train_loss: 0.036680, train acc: 99.04166666666667, test loss: 0.065343, test acc: 96.42
epoch: 147, train_loss: 0.036664, train acc: 99.04166666666667, test loss: 0.065362, test acc: 96.44
epoch: 148, train_loss: 0.036668, train acc: 99.05, test loss: 0.065543, test acc: 96.38
epoch: 149, train_loss: 0.036666, train acc: 99.03333333333333, test loss: 0.065427, test acc: 96.46
epoch: 150, train_loss: 0.036650, train acc: 99.025, test loss: 0.065314, test acc: 96.41
epoch: 151, train_loss: 0.036650, train acc: 99.05, test loss: 0.065444, test acc: 96.42
epoch: 152, train_loss: 0.036669, train acc: 99.05833333333334, test loss: 0.065339, test acc: 96.45
epoch: 153, train_loss: 0.036662, train acc: 99.03333333333333, test loss: 0.065422, test acc: 96.42
epoch: 154, train_loss: 0.036642, train acc: 99.04166666666667, test loss: 0.065379, test acc: 96.43
epoch: 155, train_loss: 0.036689, train acc: 99.05833333333334, test loss: 0.065417, test acc: 96.43
epoch: 156, train_loss: 0.036675, train acc: 99.05833333333334, test loss: 0.065374, test acc: 96.43
epoch: 157, train_loss: 0.036701, train acc: 99.05833333333334, test loss: 0.065536, test acc: 96.42
epoch: 158, train_loss: 0.036662, train acc: 99.03333333333333, test loss: 0.065569, test acc: 96.37
epoch: 159, train_loss: 0.036708, train acc: 99.03333333333333, test loss: 0.065468, test acc: 96.42
epoch: 160, train_loss: 0.036663, train acc: 99.04166666666667, test loss: 0.065501, test acc: 96.43
epoch: 161, train_loss: 0.036657, train acc: 99.04166666666667, test loss: 0.065408, test acc: 96.41
epoch: 162, train_loss: 0.036662, train acc: 99.06666666666666, test loss: 0.065515, test acc: 96.42
epoch: 163, train_loss: 0.036658, train acc: 99.04166666666667, test loss: 0.065371, test acc: 96.41
epoch: 164, train_loss: 0.036658, train acc: 99.05833333333334, test loss: 0.065650, test acc: 96.39
epoch: 165, train_loss: 0.036648, train acc: 99.03333333333333, test loss: 0.065309, test acc: 96.44
epoch: 166, train_loss: 0.036673, train acc: 99.05, test loss: 0.065575, test acc: 96.43
epoch: 167, train_loss: 0.036695, train acc: 99.01666666666667, test loss: 0.065523, test acc: 96.42
epoch: 168, train_loss: 0.036652, train acc: 99.05, test loss: 0.065369, test acc: 96.44
epoch: 169, train_loss: 0.036656, train acc: 99.04166666666667, test loss: 0.065438, test acc: 96.43
epoch: 170, train_loss: 0.036676, train acc: 99.06666666666666, test loss: 0.065444, test acc: 96.46
epoch: 171, train_loss: 0.036675, train acc: 99.04166666666667, test loss: 0.065398, test acc: 96.43
epoch: 172, train_loss: 0.036654, train acc: 99.05833333333334, test loss: 0.065383, test acc: 96.44
epoch: 173, train_loss: 0.036678, train acc: 99.05, test loss: 0.065478, test acc: 96.44
epoch: 174, train_loss: 0.036647, train acc: 99.05, test loss: 0.065388, test acc: 96.46
epoch: 175, train_loss: 0.036685, train acc: 99.04166666666667, test loss: 0.065394, test acc: 96.43
epoch: 176, train_loss: 0.036667, train acc: 99.04166666666667, test loss: 0.065570, test acc: 96.41
epoch: 177, train_loss: 0.036672, train acc: 99.04166666666667, test loss: 0.065342, test acc: 96.44
epoch: 178, train_loss: 0.036667, train acc: 99.06666666666666, test loss: 0.065427, test acc: 96.43
epoch: 179, train_loss: 0.036661, train acc: 99.05, test loss: 0.065439, test acc: 96.41
epoch: 180, train_loss: 0.036657, train acc: 99.06666666666666, test loss: 0.065435, test acc: 96.43
epoch: 181, train_loss: 0.036669, train acc: 99.05, test loss: 0.065397, test acc: 96.45
epoch: 182, train_loss: 0.036660, train acc: 99.05833333333334, test loss: 0.065526, test acc: 96.38
epoch: 183, train_loss: 0.036666, train acc: 99.05, test loss: 0.065431, test acc: 96.44
epoch: 184, train_loss: 0.036636, train acc: 99.05833333333334, test loss: 0.065419, test acc: 96.44
epoch: 185, train_loss: 0.036643, train acc: 99.05, test loss: 0.065429, test acc: 96.43
epoch: 186, train_loss: 0.036660, train acc: 99.04166666666667, test loss: 0.065522, test acc: 96.43
epoch: 187, train_loss: 0.036654, train acc: 99.06666666666666, test loss: 0.065504, test acc: 96.41
epoch: 188, train_loss: 0.036675, train acc: 99.05833333333334, test loss: 0.065616, test acc: 96.41
epoch: 189, train_loss: 0.036645, train acc: 99.06666666666666, test loss: 0.065623, test acc: 96.41
epoch: 190, train_loss: 0.036684, train acc: 99.03333333333333, test loss: 0.065438, test acc: 96.43
epoch: 191, train_loss: 0.036660, train acc: 99.06666666666666, test loss: 0.065385, test acc: 96.42
epoch: 192, train_loss: 0.036664, train acc: 99.05833333333334, test loss: 0.065416, test acc: 96.45
epoch: 193, train_loss: 0.036644, train acc: 99.05, test loss: 0.065404, test acc: 96.42
epoch: 194, train_loss: 0.036644, train acc: 99.05833333333334, test loss: 0.065479, test acc: 96.42
epoch: 195, train_loss: 0.036646, train acc: 99.05, test loss: 0.065265, test acc: 96.46
epoch: 196, train_loss: 0.036650, train acc: 99.025, test loss: 0.065325, test acc: 96.47
epoch: 197, train_loss: 0.036675, train acc: 99.05833333333334, test loss: 0.065445, test acc: 96.44
epoch: 198, train_loss: 0.036622, train acc: 99.05, test loss: 0.065471, test acc: 96.44
epoch: 199, train_loss: 0.036642, train acc: 99.06666666666666, test loss: 0.065484, test acc: 96.44
epoch: 200, train_loss: 0.036646, train acc: 99.04166666666667, test loss: 0.065426, test acc: 96.43
trial: 0, train_loss: 0.036646, train acc: 99.04166666666667, test loss: 0.065426, test acc: 96.43, bias2: 0.06542561948299408, variance: 0.0
epoch: 1, train_loss: 0.443273, train acc: 71.33333333333333, test loss: 0.183907, test acc: 89.1
epoch: 2, train_loss: 0.170648, train acc: 89.6, test loss: 0.146374, test acc: 90.84
epoch: 3, train_loss: 0.142187, train acc: 91.31666666666666, test loss: 0.134502, test acc: 91.64
epoch: 4, train_loss: 0.127591, train acc: 92.40833333333333, test loss: 0.123357, test acc: 92.19
epoch: 5, train_loss: 0.117550, train acc: 93.06666666666666, test loss: 0.119725, test acc: 92.51
epoch: 6, train_loss: 0.109718, train acc: 93.63333333333334, test loss: 0.113269, test acc: 93.0
epoch: 7, train_loss: 0.102811, train acc: 93.98333333333333, test loss: 0.108065, test acc: 93.24
epoch: 8, train_loss: 0.098089, train acc: 94.5, test loss: 0.102936, test acc: 93.79
epoch: 9, train_loss: 0.092465, train acc: 95.05833333333334, test loss: 0.099419, test acc: 94.01
epoch: 10, train_loss: 0.088520, train acc: 95.125, test loss: 0.098073, test acc: 94.06
epoch: 11, train_loss: 0.084683, train acc: 95.5, test loss: 0.094551, test acc: 94.38
epoch: 12, train_loss: 0.081058, train acc: 95.74166666666666, test loss: 0.094755, test acc: 94.45
epoch: 13, train_loss: 0.078191, train acc: 95.80833333333334, test loss: 0.090273, test acc: 94.59
epoch: 14, train_loss: 0.075361, train acc: 96.225, test loss: 0.087561, test acc: 94.79
epoch: 15, train_loss: 0.072779, train acc: 96.4, test loss: 0.087412, test acc: 94.91
epoch: 16, train_loss: 0.071599, train acc: 96.60833333333333, test loss: 0.085369, test acc: 94.83
epoch: 17, train_loss: 0.068513, train acc: 96.7, test loss: 0.085531, test acc: 95.06
epoch: 18, train_loss: 0.067096, train acc: 96.86666666666666, test loss: 0.082913, test acc: 95.09
epoch: 19, train_loss: 0.065086, train acc: 96.94166666666666, test loss: 0.082460, test acc: 95.16
epoch: 20, train_loss: 0.064300, train acc: 97.04166666666667, test loss: 0.080989, test acc: 95.26
epoch: 21, train_loss: 0.062542, train acc: 97.125, test loss: 0.081041, test acc: 95.28
epoch: 22, train_loss: 0.061369, train acc: 97.38333333333334, test loss: 0.079640, test acc: 95.39
epoch: 23, train_loss: 0.060061, train acc: 97.38333333333334, test loss: 0.078442, test acc: 95.36
epoch: 24, train_loss: 0.059429, train acc: 97.45833333333333, test loss: 0.079013, test acc: 95.55
epoch: 25, train_loss: 0.058110, train acc: 97.50833333333334, test loss: 0.078244, test acc: 95.45
epoch: 26, train_loss: 0.057230, train acc: 97.60833333333333, test loss: 0.076456, test acc: 95.56
epoch: 27, train_loss: 0.056819, train acc: 97.59166666666667, test loss: 0.077876, test acc: 95.56
epoch: 28, train_loss: 0.055794, train acc: 97.68333333333334, test loss: 0.075672, test acc: 95.67
epoch: 29, train_loss: 0.054954, train acc: 97.75833333333334, test loss: 0.075031, test acc: 95.77
epoch: 30, train_loss: 0.054310, train acc: 97.89166666666667, test loss: 0.074835, test acc: 95.65
epoch: 31, train_loss: 0.053352, train acc: 97.925, test loss: 0.074023, test acc: 95.87
epoch: 32, train_loss: 0.053167, train acc: 97.875, test loss: 0.074039, test acc: 95.83
epoch: 33, train_loss: 0.052039, train acc: 97.95833333333333, test loss: 0.072970, test acc: 95.86
epoch: 34, train_loss: 0.051588, train acc: 97.99166666666666, test loss: 0.073271, test acc: 95.86
epoch: 35, train_loss: 0.051308, train acc: 97.99166666666666, test loss: 0.072103, test acc: 96.05
epoch: 36, train_loss: 0.050684, train acc: 98.00833333333334, test loss: 0.072343, test acc: 95.88
epoch: 37, train_loss: 0.050086, train acc: 98.15, test loss: 0.071963, test acc: 95.94
epoch: 38, train_loss: 0.049925, train acc: 98.08333333333333, test loss: 0.071562, test acc: 95.88
epoch: 39, train_loss: 0.049437, train acc: 98.11666666666666, test loss: 0.071856, test acc: 95.95
epoch: 40, train_loss: 0.049140, train acc: 98.16666666666667, test loss: 0.071574, test acc: 96.01
epoch: 41, train_loss: 0.048455, train acc: 98.2, test loss: 0.071553, test acc: 95.96
epoch: 42, train_loss: 0.048258, train acc: 98.23333333333333, test loss: 0.070351, test acc: 96.04
epoch: 43, train_loss: 0.047706, train acc: 98.26666666666667, test loss: 0.070249, test acc: 96.11
epoch: 44, train_loss: 0.047739, train acc: 98.25, test loss: 0.069468, test acc: 96.27
epoch: 45, train_loss: 0.047141, train acc: 98.28333333333333, test loss: 0.069809, test acc: 96.08
epoch: 46, train_loss: 0.047043, train acc: 98.29166666666667, test loss: 0.069811, test acc: 96.15
epoch: 47, train_loss: 0.046578, train acc: 98.38333333333334, test loss: 0.070258, test acc: 96.07
epoch: 48, train_loss: 0.046643, train acc: 98.29166666666667, test loss: 0.069198, test acc: 96.18
epoch: 49, train_loss: 0.046226, train acc: 98.36666666666666, test loss: 0.068955, test acc: 96.12
epoch: 50, train_loss: 0.046017, train acc: 98.475, test loss: 0.069165, test acc: 96.21
epoch: 51, train_loss: 0.045715, train acc: 98.36666666666666, test loss: 0.068822, test acc: 96.21
epoch: 52, train_loss: 0.045471, train acc: 98.40833333333333, test loss: 0.068960, test acc: 96.19
epoch: 53, train_loss: 0.045457, train acc: 98.40833333333333, test loss: 0.068825, test acc: 96.23
epoch: 54, train_loss: 0.045283, train acc: 98.44166666666666, test loss: 0.067977, test acc: 96.39
epoch: 55, train_loss: 0.044821, train acc: 98.50833333333334, test loss: 0.067835, test acc: 96.3
epoch: 56, train_loss: 0.044679, train acc: 98.48333333333333, test loss: 0.068499, test acc: 96.19
epoch: 57, train_loss: 0.044186, train acc: 98.6, test loss: 0.068505, test acc: 96.36
epoch: 58, train_loss: 0.044311, train acc: 98.53333333333333, test loss: 0.067434, test acc: 96.34
epoch: 59, train_loss: 0.043889, train acc: 98.60833333333333, test loss: 0.068494, test acc: 96.2
epoch: 60, train_loss: 0.043955, train acc: 98.51666666666667, test loss: 0.067617, test acc: 96.25
epoch: 61, train_loss: 0.043605, train acc: 98.59166666666667, test loss: 0.067517, test acc: 96.26
epoch: 62, train_loss: 0.043406, train acc: 98.58333333333333, test loss: 0.068326, test acc: 96.35
epoch: 63, train_loss: 0.043339, train acc: 98.59166666666667, test loss: 0.067729, test acc: 96.19
epoch: 64, train_loss: 0.043115, train acc: 98.6, test loss: 0.067422, test acc: 96.32
epoch: 65, train_loss: 0.042780, train acc: 98.63333333333334, test loss: 0.067684, test acc: 96.23
epoch: 66, train_loss: 0.043047, train acc: 98.63333333333334, test loss: 0.067406, test acc: 96.28
epoch: 67, train_loss: 0.042860, train acc: 98.65, test loss: 0.067630, test acc: 96.33
epoch: 68, train_loss: 0.042499, train acc: 98.675, test loss: 0.067308, test acc: 96.34
epoch: 69, train_loss: 0.042257, train acc: 98.65, test loss: 0.066320, test acc: 96.4
epoch: 70, train_loss: 0.042397, train acc: 98.74166666666666, test loss: 0.067664, test acc: 96.24
epoch: 71, train_loss: 0.042266, train acc: 98.65833333333333, test loss: 0.065955, test acc: 96.48
epoch: 72, train_loss: 0.041745, train acc: 98.775, test loss: 0.067294, test acc: 96.36
epoch: 73, train_loss: 0.042119, train acc: 98.66666666666667, test loss: 0.066129, test acc: 96.45
epoch: 74, train_loss: 0.041980, train acc: 98.66666666666667, test loss: 0.066284, test acc: 96.4
epoch: 75, train_loss: 0.041886, train acc: 98.76666666666667, test loss: 0.066467, test acc: 96.29
epoch: 76, train_loss: 0.041363, train acc: 98.76666666666667, test loss: 0.066038, test acc: 96.4
epoch: 77, train_loss: 0.041287, train acc: 98.79166666666667, test loss: 0.067232, test acc: 96.22
epoch: 78, train_loss: 0.041246, train acc: 98.71666666666667, test loss: 0.066085, test acc: 96.38
epoch: 79, train_loss: 0.041241, train acc: 98.775, test loss: 0.066619, test acc: 96.32
epoch: 80, train_loss: 0.041205, train acc: 98.775, test loss: 0.066146, test acc: 96.39
epoch: 81, train_loss: 0.041118, train acc: 98.71666666666667, test loss: 0.066132, test acc: 96.45
epoch: 82, train_loss: 0.041105, train acc: 98.75833333333334, test loss: 0.066549, test acc: 96.5
epoch: 83, train_loss: 0.040966, train acc: 98.80833333333334, test loss: 0.065738, test acc: 96.4
